指标名称,中证国债到期收益率:2年
2022/7/21,2.21
2022/7/22,2.21
2022/7/25,2.21
2022/7/26,2.18
2022/7/27,2.17
2022/7/28,2.19
2022/7/29,2.15
2022/8/1,2.12
2022/8/2,2.1
2022/8/3,2.08
2022/8/4,2.08
2022/8/5,2.09
2022/8/8,2.1
2022/8/9,2.16
2022/8/10,2.17
2022/8/11,2.19
2022/8/12,2.18
2022/8/15,2.04
2022/8/16,2.03
2022/8/17,2.05
2022/8/18,2.05
2022/8/19,2.06
2022/8/22,2.08
2022/8/23,2.11
2022/8/24,2.12
2022/8/25,2.13
2022/8/26,2.15
2022/8/29,2.14
2022/8/30,2.1
2022/8/31,2.09
2022/9/1,2.09
2022/9/2,2.07
2022/9/5,2.06
2022/9/6,2.06
2022/9/7,2.05
2022/9/8,2.06
2022/9/9,2.05
2022/9/13,2.07
2022/9/14,2.09
2022/9/15,2.09
2022/9/16,2.1
2022/9/19,2.1
2022/9/20,2.1
2022/9/21,2.08
2022/9/22,2.08
2022/9/23,2.09
2022/9/26,2.1
2022/9/27,2.09
2022/9/28,2.11
2022/9/29,2.12
2022/9/30,2.12
2022/10/10,2.09
2022/10/11,2.1
2022/10/12,2.07
2022/10/13,2.06
2022/10/14,2.06
2022/10/17,2.07
2022/10/18,2.06
2022/10/19,2.06
2022/10/20,2.09
2022/10/21,2.08
2022/10/24,2.1
2022/10/25,2.11
2022/10/26,2.11
2022/10/27,2.09
2022/10/28,2.08
2022/10/31,2.07
2022/11/1,2.08
2022/11/2,2.1
2022/11/3,2.1
2022/11/4,2.1
2022/11/7,2.11
2022/11/8,2.14
2022/11/9,2.15
2022/11/10,2.17
2022/11/11,2.22
2022/11/14,2.32
2022/11/15,2.34
2022/11/16,2.38
2022/11/17,2.37
2022/11/18,2.32
2022/11/21,2.31
2022/11/22,2.31
2022/11/23,2.31
2022/11/24,2.26
2022/11/25,2.3
2022/11/28,2.31
2022/11/29,2.35
2022/11/30,2.36
2022/12/1,2.36
2022/12/2,2.34
2022/12/5,2.35
2022/12/6,2.37
2022/12/7,2.39
2022/12/8,2.39
2022/12/9,2.42
2022/12/12,2.43
2022/12/13,2.47
2022/12/14,2.42
2022/12/15,2.39
2022/12/16,2.41
2022/12/19,2.39
2022/12/20,2.38
2022/12/21,2.39
2022/12/22,2.37
2022/12/23,2.33
2022/12/26,2.35
2022/12/27,2.36
2022/12/28,2.41
2022/12/29,2.36
2022/12/30,2.34
2023/1/3,2.33
2023/1/4,2.29
2023/1/5,2.31
2023/1/6,2.34
2023/1/9,2.36
2023/1/10,2.39
2023/1/11,2.39
2023/1/12,2.35
2023/1/13,2.36
2023/1/16,2.39
2023/1/17,2.4
2023/1/18,2.4
2023/1/19,2.41
2023/1/20,2.41
2023/1/30,2.42
2023/1/31,2.43
2023/2/1,2.43
2023/2/2,2.42
2023/2/3,2.41
2023/2/6,2.42
2023/2/7,2.44
2023/2/8,2.44
2023/2/9,2.46
2023/2/10,2.44
2023/2/13,2.44
2023/2/14,2.44
2023/2/15,2.45
2023/2/16,2.45
2023/2/17,2.45
2023/2/20,2.46
2023/2/21,2.49
2023/2/22,2.49
2023/2/23,2.49
2023/2/24,2.5
2023/2/27,2.51
2023/2/28,2.51
2023/3/1,2.49
2023/3/2,2.48
2023/3/3,2.48
2023/3/6,2.45
2023/3/7,2.45
2023/3/8,2.43
2023/3/9,2.43
2023/3/10,2.43
2023/3/13,2.43
2023/3/14,2.44
2023/3/15,2.45
2023/3/16,2.43
2023/3/17,2.42
2023/3/20,2.38
2023/3/21,2.39
2023/3/22,2.4
2023/3/23,2.4
2023/3/24,2.41
2023/3/27,2.4
2023/3/28,2.4
2023/3/29,2.41
2023/3/30,2.41
2023/3/31,2.39
2023/4/3,2.4
2023/4/4,2.39
2023/4/6,2.4
2023/4/7,2.41
2023/4/10,2.4
2023/4/11,2.39
2023/4/12,2.4
2023/4/13,2.39
2023/4/14,2.4
2023/4/17,2.4
2023/4/18,2.39
2023/4/19,2.4
2023/4/20,2.41
2023/4/21,2.39
2023/4/24,2.4
2023/4/25,2.4
2023/4/26,2.39
2023/4/27,2.34
2023/4/28,2.33
2023/5/4,2.32
2023/5/5,2.29
2023/5/8,2.3
2023/5/9,2.29
2023/5/10,2.27
2023/5/11,2.25
2023/5/12,2.25
2023/5/15,2.26
2023/5/16,2.27
2023/5/17,2.27
2023/5/18,2.28
2023/5/19,2.27
2023/5/22,2.23
2023/5/23,2.18
2023/5/24,2.2
2023/5/25,2.22
2023/5/26,2.24
2023/5/29,2.24
2023/5/30,2.22
2023/5/31,2.2
2023/6/1,2.19
2023/6/2,2.19
2023/6/5,2.18
2023/6/6,2.16
2023/6/7,2.12
2023/6/8,2.13
2023/6/9,2.13
2023/6/12,2.14
2023/6/13,2.13
2023/6/14,2.14
2023/6/15,2.16
2023/6/16,2.19
2023/6/19,2.21
2023/6/20,2.19
2023/6/21,2.18
2023/6/26,2.19
2023/6/27,2.18
2023/6/28,2.17
2023/6/29,2.16
2023/6/30,2.13
2023/7/3,2.14
2023/7/4,2.12
2023/7/5,2.13
2023/7/6,2.13
2023/7/7,2.1
2023/7/10,2.11
2023/7/11,2.11
2023/7/12,2.12
2023/7/13,2.13
2023/7/14,2.13
2023/7/17,2.11
2023/7/18,2.1
2023/7/19,2.11
2023/7/20,2.12
2023/7/21,2.12
2023/7/24,2.1
2023/7/25,2.15
2023/7/26,2.14
2023/7/27,2.12
2023/7/28,2.13
2023/7/31,2.15
2023/8/1,2.13
2023/8/2,2.13
2023/8/3,2.1
2023/8/4,2.1
2023/8/7,2.12
2023/8/8,2.12
2023/8/9,2.13
2023/8/10,2.14
2023/8/11,2.13
2023/8/14,2.13
2023/8/15,2.12
2023/8/16,2.1
2023/8/17,2.12
2023/8/18,2.1
2023/8/21,2.1
2023/8/22,2.1
2023/8/23,2.11
2023/8/24,2.11
2023/8/25,2.13
2023/8/28,2.16
2023/8/29,2.18
2023/8/30,2.14
2023/8/31,2.11
2023/9/1,2.16
2023/9/4,2.18
2023/9/5,2.18
2023/9/6,2.23
2023/9/7,2.26
2023/9/8,2.24
2023/9/11,2.26
2023/9/12,2.25
2023/9/13,2.23
2023/9/14,2.22
2023/9/15,2.25
2023/9/18,2.28
2023/9/19,2.29
2023/9/20,2.29
2023/9/21,2.28
2023/9/22,2.27
2023/9/25,2.29
2023/9/26,2.31
2023/9/27,2.31
2023/9/28,2.26
2023/10/9,2.3
2023/10/10,2.33
2023/10/11,2.39
2023/10/12,2.37
2023/10/13,2.36
2023/10/16,2.37
2023/10/17,2.39
2023/10/18,2.42
2023/10/19,2.45
2023/10/20,2.43
2023/10/23,2.4
2023/10/24,2.42
2023/10/25,2.36
2023/10/26,2.37
2023/10/27,2.38
2023/10/30,2.37
2023/10/31,2.35
2023/11/1,2.38
2023/11/2,2.36
2023/11/3,2.37
