指标名称,银行间同业拆借加权利率:1个月:月:平均值,7天回购利率:加权平均:最近1月(B1M):月:平均值,银行间质押式回购加权利率:1个月:月:平均值,活期存款利率(月),定期存款利率:3个月(月),定期存款利率:6个月(月),定期存款利率:1年(整存整取)(月),定期存款利率:3年(整存整取)(月),人民银行对金融机构存款利率:法定准备金(月),人民银行对金融机构存款利率:超额准备金(月),短期贷款利率:6个月(含)(月),短期贷款利率:6个月至1年(含)(月),中长期贷款利率:1至3年(含)(月),中长期贷款利率:5年以上(月),中长期贷款利率:3至5年(含)(月),个人住房公积金贷款利率:5年以下(含5年)(月),个人住房公积金贷款利率:5年以上(月),人民银行对金融机构贷款利率:20天以内(月),人民银行对金融机构贷款利率:3个月以内(月),人民银行对金融机构贷款利率:6个月以内(月),人民银行对金融机构贷款利率:1年(月),人民银行对金融机构贷款利率:再贴现利率(月),中债国债到期收益率:1个月:月:平均值,中债国债到期收益率:1年:月:平均值,中债国债到期收益率:5年:月:平均值,中债国债到期收益率:10年:月:平均值,中债国债到期收益率:3个月:月:平均值,中债国债到期收益率:6个月:月:平均值,平均汇率:美元兑人民币,平均汇率:欧元兑人民币,平均汇率:港元兑人民币,平均汇率:100日元兑人民币,人民币:实际有效汇率指数,人民币:名义有效汇率指数,中间价:英镑兑人民币:月:平均值,中间价:澳元兑人民币:月:平均值,中间价:加元兑人民币:月:平均值,中间价:新西兰元兑人民币:月:平均值,中间价:新加坡元兑人民币:月:平均值,人民币存款准备金率:中小型存款类金融机构(月),人民币存款准备金率:大型存款类金融机构(月),银行间同业拆借:加权平均利率:当月值,银行间同业拆借:加权平均利率:30天:当月值,银行间同业拆借:成交金额:30天:当月值,银行间同业拆借:加权平均利率:7天:当月值,银行间同业拆借:加权平均利率:14天:当月值,银行间同业拆借:加权平均利率:21天:当月值,银行间同业拆借:加权平均利率:60天:当月值,银行间同业拆借:加权平均利率:90天:当月值,银行间债券质押式回购:加权平均利率:当月值,银行间债券质押式回购:加权平均利率:21天:当月值,银行间债券质押式回购:加权平均利率:合计,金融机构:各项贷款余额,金融机构:各项贷款余额:同比,金融机构:本外币贷款余额:初值:同比,金融机构:新增人民币贷款:当月值,金融机构:各项存款余额,金融机构:各项存款余额:同比,货币当局:国外资产,货币当局:对政府债权,货币当局:对其他存款性公司债权,货币当局:对其他金融性公司债权,货币当局:其他资产,货币当局:总资产,货币当局:储备货币(基础货币),货币当局:储备货币:货币发行,货币当局:储备货币:其他存款性公司存款,货币当局:国外负债,货币当局:政府存款,货币当局:自有资金,货币当局:其他负债,货币当局:总负债,M0,M0:同比,M1,M1:同比,M2,M2:同比,现金净投放:当月值,货币乘数,国外净资产,国内信贷,货币和准货币(M2),货币(M1),准货币,债券,实收资本,货币乘数.1,基础货币余额:月:均值,基础货币余额:同比:月:均值,出口价格指数(HS2):总指数,进口价格指数(HS2):总指数,出口价格指数(BEC):食品和饮料,出口价格指数(BEC):加工品,出口价格指数(BEC):未列名的工业供应品,出口价格指数(BEC):燃料和润滑油,出口价格指数(BEC):资本货品(运输设备除外)及其零件和附件,出口价格指数(BEC):运输设备及其零件和附件,出口价格指数(BEC):未列名的消费品,进口价格指数(BEC):食品和饮料,进口价格指数(BEC):加工品,进口价格指数(BEC):未列名的工业供应品,进口价格指数(BEC):燃料和润滑油,进口价格指数(BEC):资本货品(运输设备除外)及其零件和附件,进口价格指数(BEC):运输设备及其零件和附件,进口价格指数(BEC):未列名的消费品,进口价格指数(BEC):未列名的消费品:耐用品,进口价格指数(BEC):未列名的消费品:非耐用品,出口价格指数(BEC):未列名的消费品:耐用品,出口价格指数(BEC):未列名的消费品:非耐用品,实际使用外资金额:外商直接投资:当月同比,CPI:当月同比,CPI:食品:当月同比,CPI:非食品:当月同比,CPI:消费品:当月同比,CPI:服务:当月同比,CPI:衣着:当月同比,CPI:居住:当月同比,CPI:生活用品及服务:当月同比,CPI:交通和通信:当月同比,CPI:教育文化和娱乐:当月同比,CPI:医疗保健:当月同比,CPI:不包括食品和能源(核心CPI):当月同比,PPI:全部工业品:当月同比,PPI:全部工业品:环比,PPI:全部工业品:累计同比,PPI:生产资料:当月同比,PPI:生产资料:采掘工业:当月同比,PPI:生产资料:原材料工业:当月同比,PPI:生产资料:加工工业:当月同比,PPI:生活资料:当月同比,PPI:生活资料:食品类:当月同比,PPI:生活资料:衣着类:当月同比,PPI:生活资料:一般日用品类:当月同比,PPI:生活资料:耐用消费品类:当月同比,RPI:当月同比,RPI:食品:当月同比,RPI:服装、鞋帽:当月同比,RPI:建筑材料及五金电料:当月同比,PPIRM:当月同比,PPIRM:建筑材料类:当月同比,PPIRM:农副产品类:当月同比,PPIRM:燃料、动力类:当月同比,PPIRM:黑色金属材料类:当月同比,PPIRM:有色金属材料类:当月同比,PPIRM:木材及纸浆类:当月同比,PPIRM:化工原料类:当月同比,CGPI:当月同比,CGPI:农产品:当月同比,CGPI:矿产品:当月同比,CGPI:煤油电:当月同比,GDP:现价:当季值:月:均值,GDP:现价:第一产业:当季值:月:均值,GDP:现价:第二产业:当季值:月:均值,GDP:现价:第三产业:当季值:月:均值,GDP:现价:农林牧渔业:当季值:月:均值,GDP:现价:工业:当季值:月:均值,GDP:现价:批发和零售业:当季值:月:均值,GDP:现价:交通运输、仓储和邮政业:当季值:月:均值,GDP:现价:住宿和餐饮业:当季值:月:均值,GDP:现价:金融业:当季值:月:均值,GDP:现价:房地产业:当季值:月:均值,GDP:现价:累计同比:月:均值,GDP:初步核算数:当季同比:月:均值,GDP:现价:其他行业:当季值:月:均值,社会融资规模:当月值,社会融资规模:累计值,社会融资规模:当月值.1,沪深股市:股票总市值(A、B股),沪深股市:股票流通市值(A、B股),沪深股市:股票成交金额:当月值,上证所:上市A股总数,上证所:股票总股本,上证所:股票总市值,上证所:股票流通股本,上证所:股票流通市值,上证所:平均市盈率,上证所:A股平均市盈率,上证综合指数:月:平均值,上证A股指数:月:平均值,换手率:上证综合指数:月:平均值,成交量:上证综合指数:月:平均值,涨跌幅:上证综合指数:月:平均值,成交金额:上证综合指数:月:平均值,万得全A:月:平均值,成交金额:万得全A:月:平均值,成交量:万得全A:月:平均值,静态市盈率:万得全A:月:平均值,滚动市盈率(TTM):万得全A:月:平均值,市净率:万得全A:月:平均值,Wind行业指数:工业:月:平均值,中债国债到期收益率:1个月,中债国债到期收益率:1年
2015-04-30 00:00:00,4.400128571,3.473161905,4.103152381,0.35,2.1,2.3,2.5,3.75,1.62,0.72,5.35,5.35,5.75,5.9,5.75,3.5,4,3.25,3.55,3.75,3.85,2.25,2.878604762,3.050442857,3.373733333,3.526995238,2.959,3.018142857,6.1302,6.6261,0.7909,5.1429,103.97,107.1,9.17782381,4.746433333,4.961633333,4.656752381,4.555195238,16.5,18.5,2.4939,4.1935,262,3.2021,3.537,4.2432,5.0219,4.7509,2.374,4.158,2.374,866148.47,14.1,13.4,7079,1257577,9.7,275616.52,15312.73,30600.44,7846.35,11459.29,340888.28,293129.47,67127.36,226002.11,1703.93,30667.92,219.75,6833.32,340888.28,60772.46,3.7,336388.24,3.7,1280779.14,10.1,-1177,4.37,292489.77,1147751.55,1280779.14,336388.24,944390.9,132910.24,38170.88,4.37,96259.85,1.066666667,98.5,87.2,99.6,99.1,93.7,69.9,101,93,101.8,83.5,88,81.8,81,95.4,102.3,86.4,96.5,81.7,94.9,104.8,10.5,1.5091,2.7315,0.8948,1.2762,2.0799,2.8529,0.6129,1.1255,-1.555,1.6493,1.7579,1.4699,-4.5725,-0.2602,-4.5625,-5.9179,-19.6318,-8.2697,-3.5295,-0.2344,0.0881,0.5142,-0.5461,-0.8748,0.001056,0.026783,0.028778,-0.006754,-5.538,-3.4623,-1.5389,-11.1685,-11.4896,-3.7188,-0.8371,-5.4029,-5.3,1.3,-12.7,-14.2,56183.23333,3950.733333,23650,28582.46667,4098.733333,19775.96667,5439.533333,2567.466667,938.4,4659.333333,3486.433333,3.446666667,2.333333333,8290.866667,10582,56653,10582,563491.34,467221.3,300637.41,1032,27965.8,348418.88,25701.2,311531.59,22.55,22.55,4186.23219,4386.767571,2.360238095,603.6844159,0.822274286,8265.732974,5153.202395,1424649353,927025362,24.40482667,24.19880667,2.854403333,5582.50399,1.527,1.802
2015-05-31 00:00:00,2.928025,2.35128,2.75872,0.35,1.85,2.05,2.25,3.5,1.62,0.72,5.1,5.1,5.5,5.65,5.5,3.25,3.75,3.25,3.55,3.75,3.85,2.25,2.086545,2.401505,3.176625,3.43622,2.213165,2.40719,6.1143,6.8394,0.7887,5.0832,102.61,106.18,9.48048,4.839745,5.024875,4.530465,4.59962,16.5,18.5,1.417,2.796,247.38,2.3523,2.5036,2.6069,2.9005,3.6142,1.3047,2.7975,1.3047,875156.04,14,13.1,9008,1289898.03,10.9,275236.89,15312.73,30851.42,7846.35,11457.14,340761.47,287792.06,65265.1,222526.96,1647.31,32122.45,219.75,10716.33,340761.47,59075.97,1.8,343085.86,4.7,1307357.63,10.8,-1696,4.54,293029.97,1171993.31,1307357.63,343085.86,964271.78,137394.5,38339.92,4.54,96259.85,1.066666667,97.7,87.2,99.1,98.8,93.4,66.9,97.5,96.1,103,81,87.2,82.4,75.3,98.7,96.4,89.8,100.5,82.7,97.7,105.6,7.8,1.2308,1.5985,1.0457,0.8739,2.1065,2.8235,0.7144,1.0427,-1.3402,1.6922,1.754,1.5758,-4.607,-0.0912,-4.5714,-5.9467,-19.2162,-7.9089,-3.7866,-0.2894,0.1073,0.4846,-0.5826,-1.0728,-0.00082,0.014386,0.028418,-0.006603,-5.4775,-3.8509,-2.074,-10.9445,-11.43,-3.8729,-0.7443,-4.8147,-5.5,0.1,-11.6,-13.7,56183.23333,3950.733333,23650,28582.46667,4098.733333,19775.96667,5439.533333,2567.466667,938.4,4659.333333,3486.433333,3.446666667,2.333333333,8290.866667,12397,69050,12397,627465.46,504682.85,312075.85,1049,28149.53,360625.68,25918.97,314407.47,21.94,21.92,4467.845,4679.51715,2.069245,533.2442286,0.22012675,8166.438013,5844.68603,1550554719,879213958.6,26.77117419,26.51575161,3.01796129,6549.273845,1.5788,1.8029
2015-06-30 00:00:00,3.322952381,2.192285714,3.3919,0.35,1.6,1.8,2,3.25,1.62,0.72,4.85,4.85,5.25,5.4,5.25,3,3.5,3.25,3.55,3.75,3.85,2.25,1.968190476,1.772690476,3.2448,3.60127619,1.853842857,1.86822381,6.1161,6.8711,0.7889,4.958,103.24,107.02,9.531861905,4.726728571,4.946419048,4.293480952,4.561019048,16.5,18.5,1.4438,3.2467,415.39,2.5708,2.7969,3.1636,3.7148,3.6915,1.4096,3.7421,1.4096,887946.89,13.4,12.5,12806,1318291.89,10.7,276555.22,15312.73,23263.93,7696.35,14192.58,337075.83,288779.55,65111.9,223667.65,1465.51,32481.29,219.75,5915.43,337075.83,58604.26,2.9,356082.86,4.3,1333375.36,11.8,-472,4.62,294660.17,1199812.09,1333375.36,356082.86,977292.51,139064.65,39132.15,4.62,96259.85,1.066666667,100.5,90.7,98.4,97.4,95.7,65.2,102.4,100.9,103.3,82.3,90.9,84.8,77.3,104.4,97.3,95.6,97.8,93.6,97,104.3,0.7,1.3909,1.8544,1.1586,1.0697,2.1767,2.9135,0.7776,1.0228,-1.5018,1.7392,1.936,1.6943,-4.8135,-0.4291,-4.6115,-6.2353,-18.5205,-8.4832,-4.0538,-0.2324,0.0618,0.5123,-0.7301,-0.6471,0.000475,0.016836,0.029256,-0.007843,-5.5787,-4.1491,-2.2561,-10.5976,-11.2176,-5.2665,-0.7648,-5.0294,-5.8,0.4,-11.2,-12.8,56183.23333,3950.733333,23650,28582.46667,4098.733333,19775.96667,5439.533333,2567.466667,938.4,4659.333333,3486.433333,3.446666667,2.333333333,8290.866667,18384,88068,18384,627465.46,584573.65,366612.84,1061,29063.54,346690.84,26380.04,300320.93,20.93,20.92,4798.02021,5024.941667,2.348052381,612.8878941,-0.303759762,9523.151204,6602.015552,1734915692,967729388.9,29.63489,29.34625667,3.321153333,7495.108629,1.5844,1.8121
2015-07-31 00:00:00,3.29593913,2.647686957,3.092421739,0.35,1.6,1.8,2,3.25,1.62,0.72,4.85,4.85,5.25,5.4,5.25,3,3.5,3.25,3.55,3.75,3.85,2.25,2.003126087,2.23196087,3.153469565,3.496773913,2.16006087,2.209730435,6.1167,6.7459,0.7891,4.9793,104.85,108.33,9.543330435,4.551652174,4.768286957,4.08113913,4.51226087,16.5,18.5,1.51,3.2603,311.14,2.761,3.0326,3.1433,3.824,4.1835,1.4265,3.1499,1.4265,902728.12,15.5,14.4,14800,1339998.38,13.4,273515.46,15312.73,22366.08,9696.35,14252.02,335197.68,283173.14,65067.61,218105.53,1453.85,36212.81,219.75,5906.57,335197.68,59010.71,2.9,353122.19,6.6,1353210.92,13.3,406,4.78,293840.38,1225409.23,1353210.92,353122.19,1000088.73,140809.35,40615.54,4.78,93225.74667,-0.583333333,99.3,88.7,99.4,97.5,94.8,87.5,103.7,93.6,99.9,80.1,86.5,85.8,77.5,101.8,91,89.9,94.4,84.8,95.6,103.6,5.2,1.6473,2.7273,1.1076,1.4292,2.1776,2.9489,0.7822,1.0187,-1.8099,1.6849,1.9188,1.6845,-5.3692,-0.6759,-4.7192,-6.9492,-19.4435,-9.6841,-4.5288,-0.2762,0.1748,0.5377,-0.9981,-0.7466,0.001885,0.025543,0.029965,-0.010498,-6.0654,-4.4565,-1.7126,-11.0627,-12.0926,-7.5141,-0.9176,-5.8059,-6.7,1.7,-12.4,-13.8,58865.9,5724.366667,23842.23333,29299.3,5913.066667,19664.33333,5659.466667,2636.466667,1048.633333,4685.833333,3550.633333,5.386666667,2.3,8506.366667,7511,95579,7511,504845.64,405230.92,281441.17,1062,29434.12,300012.99,26605.51,258335.65,18.04,18.04,3848.249165,4031.803161,2.166926087,573.6345935,-0.606783304,7005.192187,4861.588713,1220292919,880559828.6,23.85373871,23.42282581,2.693925806,5250.550513,1.6002,1.8439
2015-08-31 00:00:00,2.867380952,2.471095238,2.762914286,0.35,1.35,1.55,1.75,3,1.62,0.72,4.6,4.6,5,5.15,5,2.75,3.25,3.25,3.55,3.75,3.85,2.25,2.047428571,2.262914286,3.216985714,3.470961905,2.219738095,2.248457143,6.3056,7.0193,0.8133,5.1213,104.38,107.36,9.835014286,4.600966667,4.796804762,4.129914286,4.5158,16.5,18.5,1.7912,2.8305,253.42,2.5709,2.7082,2.8391,3.0409,3.6417,1.7896,2.9337,1.7896,910824.05,15.4,14.7,8096,1340529.95,13,264970.94,15312.73,29801.2,9696.35,13547.79,333386.5,283866.05,65583.79,218282.26,1623.62,33737.1,219.75,5605.01,333386.5,59061.79,1.8,362793.73,9.3,1356907.98,13.3,51,4.78,291371.73,1239223.1,1356907.98,362793.73,994114.25,144809.77,40912.09,4.78,93225.74667,-0.583333333,96.5,85,99.8,97,92.1,66.2,98.6,99.3,97.1,82.7,89.5,83.6,70.7,99.2,93.8,88.9,95,78.2,92.7,100,22,1.9554,3.6772,1.0881,1.8369,2.2443,2.9319,0.7702,0.9825,-2.0945,1.8187,1.9422,1.703,-5.9227,-0.7816,-4.8688,-7.6608,-20.8656,-11.1069,-4.8611,-0.326,0.139,0.5884,-1.1455,-0.7844,0.004006,0.035625,0.029362,-0.011063,-6.6025,-4.2913,-1.9389,-11.8252,-12.4326,-9.4342,-0.6768,-7.013,-7,2.1,-12.6,-15.6,58865.9,5724.366667,23842.23333,29299.3,5913.066667,19664.33333,5659.466667,2636.466667,1048.633333,4685.833333,3550.633333,5.386666667,2.3,8506.366667,11097,106676,11097,438027.18,354711.8,205192.54,1062,29496.26,263124.82,26763.06,228485.65,15.82,15.81,3594.017324,3765.335619,1.5615,415.2027967,-0.560959714,5130.687972,4685.338438,974475795.9,698614028.8,22.47117419,21.70403226,2.524209677,5248.418314,1.5988,1.8874
2015-09-30 00:00:00,3.170428571,2.438914286,3.10887619,0.35,1.35,1.55,1.75,3,1.62,0.72,4.6,4.6,5,5.15,5,2.75,3.25,3.25,3.55,3.75,3.85,2.25,2.221490476,2.306509524,3.144247619,3.314933333,2.221533333,2.300728571,6.3691,7.1624,0.8218,5.3008,104.31,107.29,9.7766,4.49948,4.80118,4.03192,4.502355,16,18,2.0481,3.1442,363.87,2.5178,2.7853,3.0756,3.2015,3.4958,2.0131,3.1596,2.0131,921337.19,15.4,12.4,10500,1337338.03,12.6,262214.21,15312.73,25234.76,9696.55,13523.34,326038.88,279677.24,68454.85,211222.39,1649.93,31542.01,219.75,4584.55,326038.88,61022.97,3.7,364416.9,11.4,1359824.06,13.1,1961,4.86,287168.41,1255732.27,1359824.06,364416.9,995407.15,147648.53,40955.6,4.86,93225.74667,-0.583333333,101.1,86.6,103.3,100.7,94.9,67.6,101,100,104.8,87.9,95,84.7,74,94.6,96.4,102.3,97.1,110,106.9,105.2,7.1,1.5956,2.7236,1.0242,1.3866,2.1052,2.7966,0.7853,1.0018,-2.1397,1.3917,2.1044,1.6362,-5.945,-0.4015,-4.9873,-7.7191,-21.2274,-11.3587,-4.8219,-0.2509,0.0275,0.8252,-1.0245,-0.5792,0.000854,0.025558,0.028149,-0.011403,-6.8383,-4.4988,-2.7627,-12.3263,-12.3667,-9.7018,-0.502,-7.5503,-7.3,1.8,-11.8,-16.8,58865.9,5724.366667,23842.23333,29299.3,5913.066667,19664.33333,5659.466667,2636.466667,1048.633333,4685.833333,3550.633333,5.386666667,2.3,8506.366667,13571,119408,13571,419528.16,339313.98,116118.19,1062,29721.79,251074.57,26964.78,218590.18,15.11,15.1,3127.99227,3276.756175,1.00166,268.12563,-0.22274965,2813.185909,3828.87162,579387156.1,489785551.6,19.29644333,18.31631667,2.10999,4149.408775,1.528,1.8963
2015-10-31 00:00:00,3.16755,2.41935,2.956661111,0.35,1.1,1.3,1.5,2.75,1.62,0.72,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2.25,2.226633333,2.409266667,2.914444444,3.082411111,2.321494444,2.346072222,6.3486,7.133,0.8192,5.2887,103.36,106.72,9.758635294,4.595747059,4.862964706,4.278835294,4.553870588,15.5,17.5,1.9882,3.1998,225.09,2.4746,2.7367,2.8519,3.1052,3.8551,1.9357,2.8269,1.9357,926473.22,15.4,14.4,5136,1343123.47,12.7,262817.13,15312.73,25988.98,9696.55,13437.06,327313.84,275791.37,66071.6,209719.77,1855.42,36485.54,219.75,4581.23,327313.84,59900.48,3.8,375806.45,14,1361020.7,13.5,-1122,4.93,287223.68,1280404.15,1361020.7,375806.45,985214.25,150024.55,41104.87,4.93,92125.83,-2,101.3,89.8,103.8,99.9,98.4,62.9,105,98,109,87.9,94.3,88.3,72.2,108.6,97.4,109.8,96.6,122.3,111.4,110.6,4.2,1.2674,1.9415,0.9274,0.9981,1.9235,2.4298,0.6152,0.8404,-1.8516,1.1195,2.2034,1.4731,-5.9,-0.4,-5.1,-7.6,-20.8,-10.8,-4.9,-0.4,-0.2,0.8,-1,-0.8,-0.000173,0.017852,0.025269,-0.012455,-6.9,-4.7,-3,-12.4,-12.4,-9.6,-0.5,-7.7,-7.4,1.3,-11.2,-16.6,64190.96667,7125.366667,26118.76667,30946.86667,7376.8,21058.96667,6257.7,2699.1,1156.266667,4717.966667,4001.766667,2.106666667,2.266666667,8623.433333,5593,125001,5593,476622.02,384401.12,150641.94,1062,29849.24,278486.1,27165.38,242421.77,16.7,16.69,3342.478606,3500.696818,1.185011765,320.7399483,0.617381235,3776.599439,4303.872694,883592530.1,646003330.4,20.58655161,19.60951613,2.243074194,4769.066741,1.5464,1.93
2015-11-30 00:00:00,2.783995238,2.37592381,2.701828571,0.35,1.1,1.3,1.5,2.75,1.62,0.72,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2.25,2.267728571,2.539390476,2.97137619,3.116214286,2.474461905,2.477147619,6.3666,6.8439,0.8214,5.1995,104.99,108.19,9.686361905,4.551271429,4.801033333,4.183152381,4.506090476,15.5,17.5,1.9042,2.7279,487.9,2.4285,2.6385,2.8361,2.8085,3.4423,1.8503,2.848,1.8503,933562.66,14.9,13.9,7089,1357391.28,13.1,260254.39,15312.73,27519.04,9696.15,13398.21,326252.57,271610.21,66935.43,204674.77,1606.8,39443.29,219.75,4459.1,326252.57,60328.24,3.2,387618.32,15.7,1373956.01,13.7,428,5.06,285135.83,1302002.6,1373956.01,387618.32,986337.69,153439.3,41817.52,5.06,92125.83,-2,101,88,103.2,100.7,97.3,62.8,98.9,99.6,107.7,89.2,95.2,84.7,71.7,97.2,92.4,99.1,99.9,93.7,104.5,105.4,1.9,1.4856,2.3222,1.0647,1.2382,2.0886,2.1963,0.7231,0.8313,-1.4076,1.2018,2.5616,1.5179,-5.9,-0.5,-5.2,-7.6,-19.9,-10.7,-5.2,-0.4,-0.2,0.7,-0.9,-1,0.002221,0.021639,0.021994,-0.014771,-6.9,-5.1,-3.2,-11.5,-12.8,-11.3,-0.6,-7.6,-7.7,1.3,-11.9,-15.8,64190.96667,7125.366667,26118.76667,30946.86667,7376.8,21058.96667,6257.7,2699.1,1156.266667,4717.966667,4001.766667,2.106666667,2.266666667,8623.433333,10255,135256,10255,503636.17,399463.81,223272.32,1062,30042.58,284894.29,27293.41,246109.34,17.06,17.04,3561.191914,3729.3842,1.238414286,336.4673515,0.104043143,4390.671531,4775.750124,1055110591,679426498.8,22.93445333,22.37955,2.455766667,5218.46501,1.5648,1.95
2015-12-31 00:00:00,3.024382609,2.405521739,3.169143478,0.35,1.1,1.3,1.5,2.75,1.62,0.72,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2.25,2.271130435,2.415813043,2.772452174,2.938695652,2.399252174,2.408178261,6.4476,7.0162,0.8319,5.2981,104.47,107.05,9.668495652,4.673656522,4.709017391,4.349421739,4.581430435,15.5,17.5,1.9728,2.8957,902.24,2.5284,2.8449,3.6021,3.2609,3.1805,1.9469,3.4933,1.9469,939540.16,14.3,13.4,5978,1357021.61,12.4,253830.67,15312.73,26626.36,6656.59,15338.87,317836.97,276377.49,69885.95,206491.55,1807.28,27179.03,219.75,2855,317836.97,63216.58,4.9,400953.44,15.2,1392278.11,13.3,2888,5.04,280639.49,1332692.76,1392278.11,400953.44,991324.67,160003.65,43214.43,5.04,92125.83,-2,97.1,87.6,103.3,99.9,94.1,62,92.8,96.7,105.9,88.2,92.9,84.2,71.4,95,92.7,94.8,99.8,92,108.5,103.6,-5.8,1.6,2.7,1.1,1.4664,2.0549,2.0463,0.7789,0.8037,-1.2724,1.3118,2.5051,1.474,-5.9,-0.6,-5.2,-7.6,-19.7,-10.3,-5.4,-0.4,-0.1,0.7,-0.9,-1.1,0.004372,0.025553,0.02045,-0.015461,-6.8,-4.9,-2.8,-11,-13.6,-12,-0.7,-7,-7.3,3.4,-12.4,-15.1,64190.96667,7125.366667,26118.76667,30946.86667,7376.8,21058.96667,6257.7,2699.1,1156.266667,4717.966667,4001.766667,2.106666667,2.266666667,8623.433333,18114,154086,18114,531304.2,417925.4,182388.19,1073,30235.54,295194.2,27418.41,254127.84,17.63,17.61,3546.044087,3712.271139,0.851530435,233.3992317,0.124687087,3133.665335,4894.914583,789337164.2,484641629.6,23.40530968,22.8461129,2.487664516,5156.207822,1.5564,1.95
2016-01-31 00:00:00,3.107947368,2.46965,3.16244,0.35,1.1,1.3,1.5,2.75,1.62,0.72,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2.25,2.260255,2.321,2.707935,2.823235,2.28996,2.293035,6.5527,7.1245,0.8423,5.5531,104.07,106.15,9.45597,4.60169,4.60924,4.28923,4.57911,15.5,17.5,2.1079,3.0157,552.46,2.5482,2.9085,3.3791,3.2752,3.3616,2.0968,3.4555,2.0968,964617.65,15.3,14.1,25100,1377548.53,12.5,247702.84,15312.73,52000.61,6656.59,15294.6,337038.84,290411.8,79395.44,211016.36,2689.44,31099.77,219.75,2935.38,337038.84,72526.51,15.1,412685.64,18.6,1416319.55,14,9310,4.88,276416.21,1374237.66,1416319.55,412685.64,1003633.91,163416.56,43299.98,4.88,94458.86,-1.463333333,93.9,86.9,104.35,101.95,93.45,68.65,99.8,99.9,102.2,90.45,96.75,85.85,72.35,99.85,99.7,102.35,99.55,106.55,102.6,101.6,1.1,1.8,4.1,1.2,1.5,2.2,1.9,1.4,0.6,-1.6,1.7,2.9,1.5,-5.3,-0.5,-5.3,-6.9,-19.8,-9.1,-4.9,-0.5,0.2,0.7,-1.2,-1.6,0.002,0.036,0.019,0,-6.3,-5.3,-1.5,-10.7,-13.6,-10.4,-0.5,-5.7,-6.6,4.7,-11.8,-14.5,54136.66667,2770.9,20368.93333,30996.83333,2888.5,17888.8,5615.833333,2393.5,1060.533333,5113.466667,3761,4.233333333,2.233333333,9456.033333,34758,34758,34758,403936.81,320936,108234.22,1073,30325.5,229463.8,27529.76,199178,13.75,13.73,2983.37184,3122.36126,0.728625,200.3885849,-1.22203435,2169.112207,3978.62508,538698802.2,410566562.5,20.07241613,19.56517742,2.1004,4105.39248,1.5748,2
2016-02-29 00:00:00,3.01385625,2.43665,2.918005556,0.35,1.1,1.3,1.5,2.75,1.62,0.72,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2.25,2.15765,2.29435,2.697422222,2.849455556,2.184711111,2.238255556,6.5311,7.2232,0.8394,5.677,105.05,105.44,9.32545,4.67173125,4.73803125,4.3315,4.641325,15.5,17.5,2.0916,2.99,105.21,2.4849,2.7724,3.1047,2.8666,3.2006,2.1028,3.3026,2.1028,971884.02,14.7,13.6,7266,1386015.76,13.3,247839.98,15312.73,52604.88,6654.59,13359.22,335843.07,290530.03,78394.41,212135.62,3579,29504.68,219.75,1755.08,335843.07,69421.5,-4.8,392504.7,17.4,1424618.68,13.3,-3105,4.9,274431.5,1391678.59,1424618.68,392504.7,1032113.98,167168.57,43413.58,4.9,94458.86,-1.463333333,93.9,86.9,105.4,104,92.8,75.3,106.8,103.1,98.5,92.7,100.6,87.5,73.3,104.7,106.7,109.9,99.3,121.1,96.7,99.6,1.8,2.3,7.3,1,2.6,1.8,1.6,1.3,0.3,-1.6,0.9,2.8,1.3,-4.9,-0.3,-5.1,-6.5,-18.2,-8.9,-4.5,-0.4,0.4,0.7,-1,-1.7,0.009,0.063,0.018,-0.000245,-5.8,-5.7,-0.7,-10,-12.9,-9.1,-0.6,-5.1,-6.1,5.6,-10.3,-14.3,54136.66667,2770.9,20368.93333,30996.83333,2888.5,17888.8,5615.833333,2393.5,1060.533333,5113.466667,3761,4.233333333,2.233333333,9456.033333,8312,43070,8312,397181.5101,315938.2406,78185.3755,1076,30383.69,226320.63,27583.29,196615.54,13.52,13.5,2803.190063,2933.321,0.68380625,188.3306823,-0.088614313,1923.318602,3755.828044,486366297.9,385574435.8,18.6604931,18.24146897,1.941296552,3827.482025,1.5964,2
