trade_date,close,open,high,low,vol
20190116,3128.6517,3126.1347,3135.0117,3117.2926,80214341
20190115,3127.9904,3071.5185,3129.3708,3064.6705,88772962
20190114,3067.7845,3092.4984,3097.4064,3064.3827,66121702
20190111,3094.7782,3082.2615,3102.8333,3071.0264,71786424
20190110,3072.6864,3077.4817,3092.5411,3062.5721,85271756
20190109,3078.4759,3065.2307,3117.9614,3062.8474,107364350
20190108,3047.7035,3049.8747,3055.51,3038.5339,86170585
20190107,3054.303,3055.1535,3061.749,3035.9123,101164359
20190104,3035.8741,2940.1916,3036.8147,2935.8295,103318972
20190103,2964.8421,2963.0186,3000.4413,2953.2548,70867103
20190102,2969.5353,3017.0674,3018.7759,2958.4883,68663021
20181228,3010.6536,2994.795,3024.3525,2984.8177,71053779
20181227,2990.5057,3042.9491,3047.2348,2990.5057,80541785
20181226,3002.0327,3012.869,3029.0608,2996.4829,55647032
20181225,3017.2815,3006.8787,3030.1418,2964.875,78689425
20181224,3038.1981,3015.4974,3040.3524,3007.3292,57299615
20181221,3029.3951,3055.3258,3057.4007,3007.6096,76758101
20181220,3067.4169,3083.5441,3097.7202,3044.2929,69749463
20181219,3091.1255,3133.7416,3137.0099,3086.7579,55522299
20181218,3128.4265,3139.9493,3165.0018,3114.4684,63820319
20181217,3161.1966,3158.2844,3167.5125,3134.3653,66497007
20181214,3165.9109,3207.3481,3210.7221,3165.9109,84301250
20181213,3219.6924,3178.891,3234.0817,3169.4234,90442755
20181212,3170.6092,3181.566,3182.2107,3160.2784,53309914
20181211,3159.8158,3148.2256,3161.9557,3143.6072,53223877
20181210,3144.7631,3153.5228,3170.1523,3134.3845,63437273
20181207,3181.5646,3187.4919,3193.8191,3176.7061,53361924
20181206,3181.673,3218.113,3223.5219,3179.8948,76328771
20181205,3252.0041,3224.2556,3266.9039,3219.9785,76153052
20181204,3267.7095,3256.2282,3267.94,3243.6951,79415039
20181203,3260.9502,3260.6862,3273.6397,3228.3611,121487157
20181130,3172.69,3136.1962,3175.154,3132.423,70921044
20181129,3137.6542,3198.8259,3204.8565,3137.6542,80498466
20181128,3178.9326,3137.7477,3179.4108,3126.6179,74881955
20181127,3137.2413,3152.7743,3162.0121,3126.289,55407832
20181126,3141.2434,3148.6721,3169.4418,3131.636,59379140
20181123,3143.4752,3208.593,3212.1952,3139.3857,84638255
20181122,3214.4273,3232.9731,3235.4524,3199.6981,65098291
20181121,3226.4918,3187.1025,3230.2578,3185.2393,84119726
20181120,3218.4076,3268.0768,3278.7845,3213.6833,109361154
20181119,3294.6031,3258.7919,3294.6031,3251.0665,115956595
20181116,3257.6735,3242.879,3282.39,3223.7215,126876835
20181115,3242.3715,3201.2814,3242.3836,3198.7814,98558810
20181114,3204.9427,3233.6409,3239.2448,3200.2285,113808659
20181113,3237.3823,3164.9222,3254.7684,3161.0979,126493464
20181112,3205.1407,3160.2465,3206.5127,3152.4399,88062391
20181109,3167.4442,3193.3039,3193.3039,3166.3106,84282762
20181108,3212.7737,3251.7281,3253.5735,3207.7084,76414540
20181107,3221.9101,3243.8775,3270.5003,3218.4219,91615528
20181106,3243.1504,3254.9778,3254.9778,3213.895,83869138
20181105,3262.8351,3269.4695,3279.8781,3230.3632,109706683
20181102,3290.2455,3258.6093,3290.2455,3222.4354,153466104
20181101,3177.0338,3185.202,3217.8034,3173.0992,132653379
20181031,3153.8234,3116.6582,3168.9187,3106.0279,111207455
20181030,3110.2605,3061.93,3146.6276,3050.7709,116070101
20181029,3076.8889,3157.4879,3158.8114,3062.5803,91839789
20181026,3173.635,3204.2845,3218.1021,3151.9244,101299354
20181025,3194.3084,3107.8402,3197.3212,3099.8887,106951817
20181024,3188.2018,3169.4571,3245.3971,3164.293,110909744
20181023,3183.4257,3273.1271,3276.0205,3163.5704,121013241
20181022,3270.2732,3159.5614,3297.3803,3159.5614,145862045
20181019,3134.9455,3017.7488,3137.7475,3009.4983,98839688
20181018,3044.3918,3097.7903,3097.7903,3043.3817,73771968
20181017,3118.2463,3140.6838,3149.1344,3062.554,76837138
20181016,3100.9738,3128.5764,3166.0918,3089.3668,68887721
20181015,3126.4516,3173.8467,3183.1297,3120.2306,69605023
20181012,3170.7262,3123.3715,3184.122,3094.9657,98611151
20181011,3124.1139,3179.5408,3209.5202,3099.0402,120941342
20181010,3281.5978,3295.4288,3315.731,3256.5815,64492828
20181009,3288.6906,3290.1705,3309.7978,3276.1322,66723274
20181008,3290.8988,3361.5594,3364.4641,3285.253,97888989
20180928,3438.8649,3409.9598,3444.9884,3404.6973,84377756
20180927,3403.5902,3415.9532,3423.71,3394.732,69765241
20180926,3417.2413,3388.5576,3448.2595,3383.2352,93173343
20180925,3379.8043,3375.9717,3394.3771,3367.0253,69054693
20180921,3410.4856,3320.6958,3410.4856,3307.767,108416005
20180920,3310.1258,3314.8758,3332.3093,3303.073,64561057
20180919,3312.4823,3261.997,3335.9913,3258.3097,89170666
20180918,3269.4319,3193.6423,3270.107,3193.6423,70425035
20180917,3204.9224,3224.9267,3230.7878,3200.5096,52259547
20180914,3242.0902,3242.8307,3254.1043,3227.9439,60130640
20180913,3236.5662,3239.6852,3249.593,3191.3975,67290327
20180912,3202.0248,3216.9911,3225.6014,3194.9785,54627899
20180911,3224.2116,3229.7052,3245.617,3209.1121,58491305
20180910,3230.0681,3271.3818,3277.884,3227.8481,63817051
20180907,3277.6438,3273.8906,3316.6149,3253.725,63947408
20180906,3262.8808,3286.6645,3311.4973,3253.7552,62300288
20180905,3298.1412,3349.6983,3354.1991,3298.1412,64301888
20180904,3363.8984,3324.186,3370.963,3307.9585,67088807
20180903,3321.8248,3320.6898,3325.607,3291.7842,66429855
20180831,3334.5036,3333.3801,3356.5757,3310.8726,76205630
20180830,3351.0942,3385.8052,3402.5626,3349.4688,68385290
20180829,3386.5736,3393.0527,3398.7139,3377.1231,67020404
20180828,3400.1705,3408.1502,3416.5929,3388.8143,75445363
20180827,3406.5735,3339.3894,3406.5735,3339.2646,94270082
20180824,3325.3347,3308.4778,3353.0445,3291.8654,63765897
20180823,3320.0257,3308.4589,3336.1123,3285.8141,61112334
20180822,3307.9545,3328.9693,3328.9693,3299.3938,50787057
20180821,3326.6489,3271.8402,3331.7077,3270.0302,75205583
20180820,3267.2498,3238.215,3267.2498,3209.0115,70904228
20180817,3229.6198,3305.8954,3311.5729,3224.0999,67395413
20180816,3276.7276,3251.8556,3315.2031,3231.5561,76547366
20180815,3291.976,3371.959,3372.1369,3288.7088,68174055
20180814,3372.9137,3386.4832,3391.729,3356.6142,60651446
20180813,3390.3441,3369.9812,3396.1883,3336.6956,76191532
20180810,3405.0191,3398.4139,3424.0411,3380.5731,68967299
20180809,3397.5298,3303.4765,3408.3911,3299.6157,91957572
20180808,3314.5075,3362.1485,3368.1602,3311.7694,79284865
20180807,3368.8695,3284.9785,3368.962,3263.4986,91783916
20180806,3273.2728,3312.8153,3344.246,3257.6856,77975083
20180803,3315.2839,3366.6637,3381.3417,3315.2008,70796910
20180802,3370.9579,3434.3516,3434.3516,3322.096,101308727
20180801,3447.3882,3530.0298,3543.606,3446.7765,90348617
20180731,3517.6568,3510.4744,3528.154,3493.1545,67980817
20180730,3515.0794,3520.8538,3550.902,3489.5494,82116995
20180727,3521.2269,3533.7714,3545.4058,3512.7034,70178104
20180726,3536.2456,3583.3173,3593.9227,3528.6442,90349641
20180725,3577.7522,3589.5055,3589.9841,3566.314,96758501
20180724,3581.7057,3530.6641,3596.5128,3530.6641,156912435
20180723,3525.7503,3471.8555,3527.5335,3464.6475,119036627
20180720,3492.8938,3426.4558,3505.928,3398.9532,101984727
20180719,3428.343,3444.8032,3466.5056,3417.9627,68477716
20180718,3431.3227,3456.6065,3479.2635,3430.1563,66530330
20180717,3449.3773,3466.4236,3467.1852,3420.9714,61983076
20180716,3472.0859,3488.967,3506.2355,3459.7312,68281999
20180713,3492.6897,3488.4966,3499.7643,3474.9123,72955897
20180712,3481.0559,3403.3302,3499.097,3403.3302,96353564
20180711,3407.5297,3398.9265,3427.5705,3375.1441,72040950
20180710,3467.5155,3464.9064,3474.1396,3437.2706,69548823
20180709,3459.1837,3378.9056,3459.3153,3378.9056,76601545
20180706,3365.1227,3347.0624,3396.2458,3295.7296,86097579
20180705,3342.4379,3365.5547,3398.4852,3330.7113,81587981
20180704,3363.7473,3398.7788,3418.3311,3359.0861,75157997
20180703,3409.2801,3410.4767,3422.0398,3319.2889,95278693
20180702,3407.9638,3504.4571,3506.8996,3383.5006,84351449
20180629,3510.9845,3431.9619,3512.3834,3425.2159,77257031
20180628,3423.5255,3434.9441,3477.0565,3416.9476,75918051
20180627,3459.2621,3525.1323,3537.6569,3441.785,81491817
20180626,3531.1112,3521.5876,3541.782,3478.2134,84985269
20180625,3560.4777,3625.7984,3631.0253,3559.0343,79877078
20180622,3608.9046,3567.8939,3609.0751,3542.4564,75117864
20180621,3592.965,3633.5558,3673.5625,3589.4899,93908552
20180620,3635.4436,3602.5512,3649.3359,3578.1743,86718098
20180619,3621.1166,3702.6681,3712.8162,3583.0208,160706542
20180615,3753.4338,3763.0405,3780.3368,3737.4282,85488893
20180614,3773.3655,3774.6396,3808.1616,3759.2484,68471322
20180613,3788.3391,3814.6174,3817.4528,3782.0728,66377970
20180612,3825.9534,3783.1858,3830.471,3765.2644,73206244
20180611,3779.9818,3770.208,3792.548,3756.5148,68709834
20180608,3779.6159,3819.4477,3819.4607,3759.2717,83337335
20180607,3831.0128,3846.9367,3859.8476,3827.6874,80256147
20180606,3837.3511,3839.683,3848.3295,3830.8956,73117237
20180605,3845.3164,3811.2852,3845.5648,3800.9256,78687360
20180604,3807.5781,3785.1869,3813.4065,3776.6185,76624341
20180601,3770.5891,3789.6716,3802.5366,3753.8395,77821813
20180531,3802.3759,3749.2954,3804.7919,3742.5287,92666894
20180530,3723.3724,3755.1764,3767.8872,3722.0719,87913285
20180529,3804.0093,3824.1909,3841.7794,3800.6749,81552662
20180528,3833.2599,3816.2649,3846.5525,3799.3207,71521132
20180525,3816.498,3823.7448,3841.1244,3804.1349,70836386
20180524,3827.217,3853.2916,3859.1034,3823.9235,68345022
20180523,3854.5825,3898.2683,3898.2683,3854.5825,83722319
20180522,3906.2081,3918.8153,3918.8153,3881.169,75368778
20180521,3921.2421,3925.5394,3937.4607,3913.6046,92641737
20180518,3903.0637,3860.1644,3903.0637,3841.896,72613956
20180517,3864.0507,3895.4895,3899.5137,3858.8525,59030123
20180516,3892.8442,3909.8183,3923.3433,3889.1877,71913646
20180515,3924.0975,3920.1395,3924.3427,3892.9198,76049555
20180514,3909.2933,3886.8736,3919.2999,3886.8736,81975999
20180511,3872.8383,3902.1481,3903.3378,3871.9523,73356604
20180510,3893.0565,3882.8357,3894.4902,3867.3084,70667809
20180509,3871.6152,3876.1296,3878.9382,3855.7392,66712966
20180508,3878.6767,3834.6141,3892.0732,3833.729,94215157
20180507,3834.1877,3782.5404,3834.5872,3776.0296,87286195
20180504,3774.5981,3784.3161,3801.5243,3770.9389,71554288
20180503,3793.0001,3756.1657,3797.5269,3732.3718,93961118
20180502,3763.6461,3769.9251,3787.3025,3744.5475,83301035
20180427,3756.8765,3771.0369,3776.9751,3714.6444,89531726
20180426,3755.4941,3823.3921,3828.7129,3744.8852,87150641
20180425,3828.7015,3824.5929,3838.6921,3817.032,78172612
20180424,3843.4886,3769.8787,3854.4292,3769.8787,114219525
20180423,3766.3257,3754.6896,3787.3951,3735.1842,90356291
20180420,3760.8543,3801.2075,3815.444,3750.1033,99282925
20180419,3811.843,3774.784,3824.0321,3767.7974,99054060
20180418,3766.282,3785.3059,3789.6591,3708.1068,106676706
20180417,3748.6412,3812.8746,3822.6264,3745.4442,90610790
20180416,3808.863,3862.4738,3869.156,3789.6121,99217770
20180413,3871.1443,3920.7375,3929.952,3866.186,71544203
20180412,3898.6354,3935.673,3937.7837,3896.1789,82699490
20180411,3938.3434,3934.1698,3958.7071,3924.9603,111933021
20180410,3927.1729,3860.7225,3927.4247,3851.7957,106173722
20180409,3852.9292,3851.9548,3870.6736,3827.4133,84105462
20180404,3854.8625,3873.6267,3898.6126,3852.4958,88730609
20180403,3862.4796,3850.1546,3878.1504,3839.9333,95137369
20180402,3886.9189,3897.0052,3937.0183,3882.8856,111242666
20180330,3898.4977,3893.7468,3915.3473,3879.2128,97512270
20180329,3894.0498,3854.5914,3913.9578,3794.2617,116629066
20180328,3842.7155,3865.0454,3907.2811,3835.8825,101494908
20180327,3913.2689,3927.492,3936.778,3881.8726,113700711
20180326,3879.893,3862.6948,3883.901,3829.9155,115139128
20180323,3904.9355,3896.7359,3928.5114,3834.9373,180080449
20180322,4020.349,4062.0668,4072.3771,4003.721,89095259
20180321,4061.0502,4097.0243,4110.1158,4046.2408,97609488
20180320,4077.7041,4045.7428,4080.1925,4040.308,80605280
20180319,4074.2479,4054.6167,4074.518,4033.5216,81502882
20180316,4056.4226,4096.8857,4110.0451,4055.822,84896188
20180315,4096.1627,4058.7058,4098.989,4058.7058,88161156
20180314,4073.3447,4076.0626,4089.0942,4066.4896,99013409
20180313,4091.2533,4124.3312,4130.2829,4087.5629,111766430
20180312,4127.6662,4130.7082,4139.5259,4112.7658,140906739
20180309,4108.8652,4088.0704,4110.6738,4076.4537,113701808
20180308,4077.6001,4038.9527,4078.2263,4029.7144,91155810
20180307,4036.6536,4063.5028,4089.6964,4027.9363,106952426
20180306,4066.5647,4034.9854,4067.5525,3998.9317,138762444
20180305,4018.097,4021.6575,4042.8346,3995.8715,87952548
20180302,4016.461,4014.951,4044.4183,4006.9435,96165000
20180301,4049.0863,3994.8686,4061.0328,3986.8947,110199852
20180228,4023.6415,4016.7911,4051.7124,3991.7063,109343593
20180227,4058.9806,4120.8712,4120.8712,4051.8054,125934470
20180226,4118.4186,4093.3988,4128.7435,4048.9834,137881001
20180223,4071.0889,4061.7545,4085.2008,4035.2319,99458746
20180222,4052.7332,4020.9731,4058.7878,4009.9202,105811571
20180214,3966.9614,3945.0943,3971.4041,3923.1267,71081338
20180213,3935.6324,3925.5955,3986.9807,3925.5955,112565885
20180212,3890.1046,3846.2671,3907.843,3828.0697,116182637
20180209,3840.6527,3896.1691,3911.2917,3759.1463,206349828
20180208,4012.0472,4022.8802,4071.6653,3974.6779,159269985
20180207,4050.4972,4205.7365,4212.5677,4048.4228,203127493
20180206,4148.8856,4182.3257,4211.5234,4131.5562,214910450
20180205,4274.1464,4204.458,4274.1464,4200.1409,161347799
20180202,4271.2326,4213.9386,4271.7647,4181.7793,146066827
20180201,4245.8978,4276.3425,4287.3888,4214.2909,190002934
20180131,4275.8986,4234.1101,4287.8576,4232.7727,145210164
20180130,4256.1021,4286.6834,4308.5115,4251.5706,139034730
20180129,4302.0181,4387.0577,4395.9053,4287.1124,191100354
20180126,4381.2996,4352.2211,4403.3375,4351.4871,177227237
20180125,4365.0794,4381.9768,4392.1963,4336.2386,195374950
20180124,4389.8853,4389.4547,4397.8196,4349.0865,219818889
20180123,4382.6129,4346.8885,4383.5722,4346.7925,201867585
20180122,4336.5974,4276.4811,4338.4832,4275.8977,174643195
20180119,4285.395,4281.9371,4316.5714,4269.6167,209490570
20180118,4271.4168,4259.375,4292.6372,4246.684,172032846
20180117,4248.1164,4261.7833,4283.3449,4230.5367,214311032
20180116,4258.473,4215.6247,4260.2118,4213.1275,161494963
20180115,4225.2393,4229.8357,4262.9314,4216.3585,170907897
20180112,4225.001,4205.1444,4227.3923,4199.0251,111354794
20180111,4205.5863,4197.1136,4211.799,4181.9572,121578539
20180110,4207.8132,4187.2044,4211.0549,4175.1355,151121666
20180109,4189.2977,4157.5394,4191.2843,4153.5021,139034294
20180108,4160.1595,4140.8545,4166.3182,4127.3081,173877666
20180105,4138.7505,4133.3439,4151.2818,4123.2817,149009872
20180104,4128.8119,4114.1213,4137.642,4105.8858,134543794
20180103,4111.3925,4091.4607,4140.0543,4088.7302,151852218
20180102,4087.4012,4045.2086,4087.7789,4045.2086,146935435
20171229,4030.8549,4022.8826,4043.14,4012.8749,90486683
20171228,4018.8974,3992.997,4036.6975,3980.2358,118542886
20171227,3991.2075,4045.2793,4047.7366,3986.7385,105153577
20171226,4053.6224,4040.6173,4056.8554,4015.2996,91118790
20171225,4041.5401,4057.4173,4086.9342,4026.4496,91926962
20171222,4054.5984,4064.9131,4076.8028,4048.4913,73473684
20171221,4067.8485,4023.076,4080.781,4014.6526,96836089
20171220,4030.4898,4036.019,4044.8485,4015.6285,90604503
20171219,4035.3294,3985.8233,4035.6296,3985.8233,77528985
20171218,3985.2914,3983.2965,4008.0688,3967.9343,77853375
20171215,3980.8558,4018.7313,4020.2668,3974.9277,89044389
20171214,4026.1516,4050.9028,4057.6245,4013.8546,80768862
20171213,4050.0927,4013.8319,4052.6878,4004.7436,77546131
20171212,4016.0163,4068.5053,4070.1503,4015.4546,84338718
20171211,4069.4997,4006.8784,4069.4997,4005.2687,97148946
20171208,4003.3792,3962.8288,4014.1387,3955.44,89282861
20171207,3971.0569,4003.5826,4017.9465,3955.9939,90254045
20171206,4015.8211,4027.1231,4031.7533,3964.8087,109286205
20171205,4040.1704,4007.9361,4045.9331,4006.5432,154087076
20171204,4018.8571,3989.0466,4032.9859,3982.3182,102647219
20171201,3998.1365,4003.5604,4027.1064,3984.3776,97386913
20171130,4006.0993,4034.0091,4052.797,3988.0018,107983345
20171129,4053.7529,4061.3545,4069.2418,4004.687,124553642
20171128,4055.8235,4034.2057,4056.4753,4010.2955,102058095
20171127,4049.9475,4088.9318,4088.9318,4037.1457,143455268
20171124,4104.2034,4089.4723,4116.5942,4057.4894,130858040
20171123,4102.3966,4213.3781,4214.1895,4086.9018,178147228
20171122,4227.5666,4228.3721,4260.6395,4191.145,186477003
20171121,4217.7015,4131.8482,4220.2636,4129.9783,180350821
20171120,4143.8334,4093.734,4144.5144,4060.9636,137447258
20171117,4120.8508,4094.0787,4122.3756,4081.3723,191784119
20171116,4105.0122,4063.4943,4107.617,4062.2734,121384414
20171115,4073.6696,4084.2131,4102.8071,4055.7167,120635696
20171114,4099.351,4129.2736,4133.5462,4086.8903,143236936
20171113,4128.0733,4115.5507,4137.6455,4115.5507,151446309
20171110,4111.9112,4070.2763,4116.7142,4067.657,141817165
20171109,4075.8998,4043.0663,4076.6102,4038.4004,121056335
20171108,4048.0057,4051.4935,4089.1457,4040.5772,150827719
20171107,4054.2465,4022.4018,4064.2178,4021.3639,152116663
20171106,4020.8896,3989.1824,4021.6382,3975.4069,122081159
20171103,3992.6979,3992.3496,3999.3373,3963.0263,129404439
20171102,3997.1343,3994.0946,3999.2262,3971.3761,126100579
20171101,3996.6221,4007.9116,4032.4581,3991.3235,130417380
20171031,4006.7179,3995.3935,4009.2828,3983.2565,109178779
20171030,4009.7218,4022.1641,4033.3394,3960.2698,157387603
20171027,4021.9676,3992.5539,4024.4645,3991.354,126672846
20171026,3993.5752,3980.0479,4013.5988,3973.5535,129895465
20171025,3976.949,3958.1669,3978.0893,3954.0011,88205458
20171024,3959.3953,3926.2299,3959.4951,3922.0288,93058154
20171023,3930.7981,3930.8914,3936.2729,3920.6562,81484980
20171020,3926.852,3918.5265,3928.9607,3910.1974,72980180
20171019,3931.2495,3940.5831,3944.0349,3923.6455,106527252
20171018,3944.1626,3914.8152,3944.4106,3914.8152,100969841
20171017,3913.0688,3910.7894,3924.6141,3900.4758,82241227
20171016,3913.4462,3926.2754,3947.4239,3913.3224,121355033
20171013,3921.0017,3912.975,3927.1744,3908.8885,90142068
20171012,3912.9536,3902.0156,3917.4435,3897.5472,94340921
20171011,3902.6868,3886.8184,3913.0695,3885.497,104418151
20171010,3889.8637,3883.0037,3900.7418,3855.4666,112532586
20171009,3882.2076,3910.1149,3918.8391,3876.0322,135535851
20170929,3836.5013,3825.2021,3852.2236,3825.2021,93306028
20170928,3822.5386,3821.5904,3827.3308,3813.7532,93544069
20170927,3821.2,3818.9646,3832.566,3818.8147,85655811
20170926,3820.7816,3810.3333,3821.6928,3808.3827,81869407
20170925,3817.7915,3829.219,3835.3894,3811.1192,103948976
20170922,3837.7304,3826.4589,3842.252,3816.8225,100619802
20170921,3837.8176,3843.2577,3860.7977,3837.384,111098192
20170920,3842.4353,3830.1549,3850.9426,3827.8858,101129542
20170919,3832.1161,3849.8794,3857.303,3820.2885,112432987
20170918,3843.1428,3832.9626,3862.3589,3832.9626,117934405
20170915,3831.2965,3826.1448,3843.297,3818.5234,122427006
20170914,3829.9554,3843.572,3854.4931,3820.0876,115358583
20170913,3842.6061,3835.5493,3847.7841,3822.9441,95410785
20170912,3837.9341,3832.2422,3849.3885,3822.0037,144190242
20170911,3825.6453,3828.3422,3850.7409,3817.5108,123883997
20170908,3825.9895,3830.0707,3843.0186,3813.9833,106036504
20170907,3829.8713,3851.688,3858.1617,3828.835,123884181
20170906,3849.4499,3846.7471,3858.2481,3831.3835,131398723
20170905,3857.0464,3845.5451,3865.2938,3841.9514,124964155
20170904,3845.6163,3828.5447,3847.0906,3813.5537,149566320
20170901,3830.5383,3825.3392,3843.6176,3818.1586,158645511
20170831,3822.0928,3835.8394,3840.199,3800.8861,132944935
20170830,3834.3005,3834.2682,3854.7062,3827.8607,141352857
20170829,3834.5376,3839.1779,3847.9303,3825.7597,128227070
20170828,3842.7119,3805.6567,3866.9422,3805.6567,185576325
20170825,3795.7544,3736.2916,3795.9693,3736.2916,129940900
20170824,3734.6458,3755.8902,3765.7082,3729.0876,89947372
20170823,3756.0884,3747.6108,3772.4568,3741.7204,104961573
20170822,3752.298,3745.7543,3758.2924,3734.5556,100292856
20170821,3740.9941,3731.8399,3744.2631,3728.6157,100313073
20170818,3724.6748,3707.1891,3733.4914,3700.4112,96561705
20170817,3721.277,3707.0668,3722.6239,3704.4126,108656251
20170816,3701.4207,3701.1337,3707.144,3679.7338,104134141
20170815,3706.0566,3695.78,3719.2931,3692.2802,106444857
20170814,3694.6831,3651.3754,3698.3663,3651.3754,115308451
20170811,3647.3503,3687.9314,3700.4944,3645.0945,150387421
20170810,3715.9208,3724.962,3746.8614,3688.1766,130085128
20170809,3731.044,3728.0319,3738.999,3713.5668,124679989
20170808,3732.2129,3724.3287,3737.3344,3718.8116,137241928
20170807,3726.7948,3701.2161,3730.7774,3689.9552,124231530
20170804,3707.5796,3724.7225,3738.7312,3707.003,157470060
20170803,3727.8264,3755.1081,3766.3452,3718.4351,146153944
20170802,3760.8525,3768.1938,3784.3511,3759.2764,172293383
20170801,3770.3828,3738.7364,3770.4043,3737.0954,152546539
20170731,3737.8732,3722.4282,3746.5207,3713.655,148429039
20170728,3721.8914,3703.4895,3725.5378,3696.7776,111411392
20170727,3712.1947,3700.8558,3716.6888,3672.4971,145002904
20170726,3705.3884,3722.8761,3738.5316,3684.1819,136325210
20170725,3719.559,3742.6405,3752.1559,3713.2766,121672059
20170724,3743.4686,3724.3778,3755.1902,3719.8488,134868722
20170721,3728.5976,3738.1847,3751.6947,3722.0656,117941226
20170720,3747.8843,3725.1436,3750.1938,3723.0689,142410039
20170719,3729.7466,3660.8665,3731.0468,3658.2035,182477787
20170718,3667.1807,3648.4942,3667.5408,3622.0414,124622056
20170717,3663.5575,3700.6179,3716.47,3621.3652,178821600
20170714,3703.094,3682.6153,3703.094,3672.7425,105514005
20170713,3686.9205,3656.3502,3690.4832,3652.5658,125669549
20170712,3658.8236,3672.6328,3691.5814,3640.5893,122287792
20170711,3670.8086,3646.8783,3701.2087,3645.9946,118760826
20170710,3653.6868,3647.9379,3667.8455,3641.5277,120591910
20170707,3655.9293,3647.6416,3657.1131,3631.8702,103735497
20170706,3660.0967,3654.5576,3666.7745,3629.56,102379245
20170705,3659.6795,3611.8984,3660.7291,3610.4586,88232425
20170704,3619.9841,3646.828,3646.8455,3611.6911,95071413
20170703,3650.8463,3667.2316,3667.5957,3633.7825,88820860
20170630,3666.7977,3654.7348,3669.7584,3646.2272,81510028
20170629,3668.8279,3649.2525,3669.1345,3644.7331,85589498
20170628,3646.1666,3664.1629,3672.1887,3644.0268,97920858
20170627,3674.7152,3665.5775,3676.5328,3648.7635,97558702
20170626,3668.0919,3627.0208,3671.9435,3627.0208,134637995
20170623,3622.8831,3583.4359,3623.2352,3569.3225,105129134
20170622,3590.3425,3583.5583,3635.5273,3581.3375,135526987
20170621,3587.955,3567.1256,3587.9863,3545.5666,87859824
20170620,3546.494,3560.7871,3563.6964,3539.5149,80509559
20170619,3553.6653,3520.0602,3554.91,3520.0602,79797141
20170616,3518.7611,3522.9745,3536.1401,3514.3892,76452707
20170615,3528.7926,3530.7465,3542.2796,3508.9461,82632535
20170614,3535.2987,3571.2483,3571.2483,3530.274,83810783
20170613,3582.2674,3569.1594,3584.4094,3559.2134,75177138
20170612,3574.3894,3570.2191,3603.6901,3565.9012,90381167
20170609,3576.1703,3561.2411,3590.8872,3560.6336,101188265
20170608,3560.9786,3531.2419,3562.2724,3528.179,90224905
20170607,3533.8718,3493.8846,3537.0947,3491.1328,104419968
20170606,3492.8816,3464.3765,3492.8816,3460.4534,64089388
20170605,3468.7538,3480.1692,3484.1244,3462.3144,79738152
20170602,3486.5074,3491.5893,3498.1189,3470.2017,82668010
20170601,3497.7382,3485.2223,3499.8142,3476.4283,103127724
20170531,3492.8845,3495.073,3515.0812,3474.9215,104829744
20170526,3480.4345,3479.6206,3498.3148,3473.04,103241153
20170525,3485.6581,3414.3992,3490.4176,3413.2246,130721631
20170524,3424.1669,3409.7169,3424.1669,3383.8922,83553161
20170523,3424.194,3405.0254,3434.7662,3401.5338,116911033
20170522,3411.2387,3400.5882,3424.1776,3391.1748,92539559
20170519,3403.8492,3395.2318,3405.9448,3392.3776,71473525
20170518,3398.1127,3387.6655,3409.9319,3383.935,85759589
20170517,3409.9656,3423.19,3433.9695,3408.1541,99736837
20170516,3428.6491,3390.925,3428.8531,3373.552,105242416
20170515,3399.1937,3391.5881,3406.581,3391.5881,82977611
20170512,3385.3787,3350.9371,3387.2677,3349.1671,93386466
20170511,3356.6459,3322.9455,3359.6003,3312.8921,109252890
20170510,3337.7007,3350.6502,3369.4345,3336.003,92082628
20170509,3352.5324,3342.5981,3358.0463,3327.5901,76771668
20170508,3358.8125,3369.1084,3374.1571,3339.5743,123749287
20170505,3382.5502,3393.4831,3395.4532,3366.5568,109895333
20170504,3404.3864,3404.9379,3421.3953,3391.277,103482075
20170503,3413.1282,3421.7586,3432.2248,3403.0782,91669624
20170502,3426.5766,3427.9169,3436.3064,3418.6652,92797462
20170428,3439.753,3439.5735,3439.904,3417.2375,101632351
20170427,3446.7202,3435.1017,3449.2723,3399.5392,123298425
20170426,3445.1832,3440.2526,3466.5651,3439.1505,111940029
20170425,3440.9743,3427.7322,3449.6716,3422.6521,94072148
20170424,3431.2587,3458.2279,3458.2279,3403.9792,114660791
20170421,3466.7865,3461.389,3475.5622,3449.5421,104419110
20170420,3461.5481,3444.5225,3465.6088,3440.7151,114184208
20170419,3445.8761,3452.9904,3459.3524,3418.514,121349264
20170418,3462.7429,3474.8892,3489.0845,3462.6297,110927823
20170417,3479.9417,3475.7381,3480.5696,3453.6759,117164961
20170414,3486.5045,3516.8103,3517.4664,3476.9468,135474078
20170413,3514.5662,3500.2838,3518.4385,3496.5699,129981813
20170412,3509.4387,3514.5723,3523.0975,3497.9991,181824537
20170411,3517.328,3503.8294,3520.1315,3466.139,165945832
20170410,3505.1392,3519.4597,3522.7955,3502.0826,141887380
20170407,3517.4634,3514.4521,3526.815,3506.3885,140293204
20170406,3514.0469,3507.9879,3517.7779,3495.7246,136767004
20170405,3503.8932,3476.4231,3504.5379,3475.1486,143399017
20170331,3456.0455,3434.8222,3456.3051,3430.8197,91577491
20170330,3436.758,3461.6159,3467.3049,3422.366,116376922
20170329,3465.1933,3472.9665,3483.0571,3455.5529,104851706
