指标名称,中证国债到期收益率:10年
2012/10/11,3.5045
2012/10/12,3.4793
2012/10/15,3.4868
2012/10/16,3.4963
2012/10/17,3.5062
2012/10/18,3.5208
2012/10/19,3.5304
2012/10/22,3.5506
2012/10/23,3.5509
2012/10/24,3.5485
2012/10/25,3.572
2012/10/26,3.5724
2012/10/29,3.5683
2012/10/30,3.5723
2012/10/31,3.5804
2012/11/1,3.5965
2012/11/2,3.5866
2012/11/5,3.587
2012/11/6,3.5784
2012/11/7,3.5585
2012/11/8,3.564
2012/11/9,3.5618
2012/11/12,3.561
2012/11/13,3.5519
2012/11/14,3.5393
2012/11/15,3.5326
2012/11/16,3.5151
2012/11/19,3.5066
2012/11/20,3.5158
2012/11/21,3.5278
2012/11/22,3.5407
2012/11/23,3.5439
2012/11/26,3.5511
2012/11/27,3.5566
2012/11/28,3.5538
2012/11/29,3.5335
2012/11/30,3.5367
2012/12/3,3.5422
2012/12/4,3.5545
2012/12/5,3.5623
2012/12/6,3.5567
2012/12/7,3.5754
2012/12/10,3.5719
2012/12/11,3.5706
2012/12/12,3.5709
2012/12/13,3.571
2012/12/14,3.584
2012/12/17,3.5828
2012/12/18,3.5816
2012/12/19,3.5954
2012/12/20,3.5808
2012/12/21,3.5909
2012/12/24,3.5813
2012/12/25,3.5764
2012/12/26,3.5815
2012/12/27,3.5815
2012/12/28,3.5717
2012/12/31,3.575
2013/1/4,3.6009
2013/1/7,3.5973
2013/1/8,3.5875
2013/1/9,3.5811
2013/1/10,3.5879
2013/1/11,3.6053
2013/1/14,3.5983
2013/1/15,3.6008
2013/1/16,3.6035
2013/1/17,3.5966
2013/1/18,3.5789
2013/1/21,3.5792
2013/1/22,3.5724
2013/1/23,3.5638
2013/1/24,3.5817
2013/1/25,3.579
2013/1/28,3.6032
2013/1/29,3.6017
2013/1/30,3.6013
2013/1/31,3.6024
2013/2/1,3.6009
2013/2/4,3.5983
2013/2/5,3.6015
2013/2/6,3.5991
2013/2/7,3.599
2013/2/8,3.5988
2013/2/18,3.5917
2013/2/19,3.5943
2013/2/20,3.5945
2013/2/21,3.5669
2013/2/22,3.5714
2013/2/25,3.5798
2013/2/26,3.6054
2013/2/27,3.5996
2013/2/28,3.5996
2013/3/1,3.6092
2013/3/4,3.6006
2013/3/5,3.5797
2013/3/6,3.5797
2013/3/7,3.5849
2013/3/8,3.585
2013/3/11,3.585
2013/3/12,3.5851
2013/3/13,3.5899
2013/3/14,3.5899
2013/3/15,3.5951
2013/3/18,3.595
2013/3/19,3.5997
2013/3/20,3.595
2013/3/21,3.595
2013/3/22,3.5875
2013/3/25,3.5851
2013/3/26,3.5802
2013/3/27,3.575
2013/3/28,3.5607
2013/3/29,3.5505
2013/4/1,3.5386
2013/4/2,3.53
2013/4/3,3.5101
2013/4/8,3.4901
2013/4/9,3.4497
2013/4/10,3.4668
2013/4/11,3.4702
2013/4/12,3.47
2013/4/15,3.46
2013/4/16,3.4401
2013/4/17,3.4301
2013/4/18,3.4503
2013/4/19,3.4798
2013/4/22,3.4804
2013/4/23,3.4602
2013/4/24,3.4502
2013/4/25,3.4351
2013/4/26,3.4331
2013/5/2,3.4184
2013/5/3,3.4149
2013/5/6,3.4346
2013/5/7,3.4205
2013/5/8,3.4296
2013/5/9,3.4203
2013/5/10,3.4203
2013/5/13,3.4203
2013/5/14,3.4202
2013/5/15,3.4247
2013/5/16,3.4201
2013/5/17,3.4201
2013/5/20,3.4201
2013/5/21,3.4202
2013/5/22,3.4196
2013/5/23,3.4151
2013/5/24,3.4149
2013/5/27,3.4152
2013/5/28,3.415
2013/5/29,3.4206
2013/5/30,3.4205
2013/5/31,3.4301
2013/6/3,3.4391
2013/6/4,3.4498
2013/6/5,3.4646
2013/6/6,3.47
2013/6/7,3.4682
2013/6/13,3.4597
2013/6/14,3.465
2013/6/17,3.4698
2013/6/18,3.4846
2013/6/19,3.5402
2013/6/20,3.649
2013/6/21,3.6001
2013/6/24,3.5819
2013/6/25,3.5822
2013/6/26,3.5493
2013/6/27,3.53
2013/6/28,3.5119
2013/7/1,3.5118
2013/7/2,3.5296
2013/7/3,3.5378
2013/7/4,3.5205
2013/7/5,3.5099
2013/7/8,3.5199
2013/7/9,3.5289
2013/7/10,3.59
2013/7/11,3.6004
2013/7/12,3.6004
2013/7/15,3.63
2013/7/16,3.6397
2013/7/17,3.6596
2013/7/18,3.7083
2013/7/19,3.7096
2013/7/22,3.74
2013/7/23,3.7599
2013/7/24,3.7797
2013/7/25,3.74
2013/7/26,3.7102
2013/7/29,3.73
2013/7/30,3.7298
2013/7/31,3.7248
2013/8/1,3.7194
2013/8/2,3.719
2013/8/5,3.72
2013/8/6,3.72
2013/8/7,3.7594
2013/8/8,3.8397
2013/8/9,3.8205
2013/8/12,3.85
2013/8/13,3.8999
2013/8/14,3.9496
2013/8/15,3.9587
2013/8/16,3.9482
2013/8/19,3.9996
2013/8/20,4.0785
2013/8/21,4.05
2013/8/22,4.0349
2013/8/23,3.99
2013/8/26,3.9499
2013/8/27,3.9699
2013/8/28,4.0149
2013/8/29,4.03
2013/8/30,4.0352
2013/9/2,4.0354
2013/9/3,4.0399
2013/9/4,4.06
2013/9/5,4.055
2013/9/6,4.0498
2013/9/9,4.0586
2013/9/10,4.0759
2013/9/11,4.1408
2013/9/12,4.14
2013/9/13,4.1244
2013/9/16,4.1155
2013/9/17,4.0697
2013/9/18,4.0476
2013/9/23,4.0096
2013/9/24,4.0198
2013/9/25,4.0197
2013/9/26,3.9825
2013/9/27,4.01
2013/9/30,4.005
2013/10/8,3.9991
2013/10/9,4.0401
2013/10/10,4.0297
2013/10/11,4.01
2013/10/14,4.0396
2013/10/15,4.0894
2013/10/16,4.099
2013/10/17,4.1097
2013/10/18,4.109
2013/10/21,4.1088
2013/10/22,4.1347
2013/10/23,4.1503
2013/10/24,4.2
2013/10/25,4.2
2013/10/28,4.1897
2013/10/29,4.195
2013/10/30,4.2096
2013/10/31,4.1798
2013/11/1,4.1598
2013/11/4,4.1696
2013/11/5,4.2099
2013/11/6,4.2247
2013/11/7,4.2886
2013/11/8,4.3199
2013/11/11,4.3801
2013/11/12,4.4101
2013/11/13,4.4502
2013/11/14,4.4996
2013/11/15,4.5897
2013/11/18,4.6403
2013/11/19,4.6505
2013/11/20,4.7202
2013/11/21,4.6989
2013/11/22,4.6004
2013/11/25,4.6198
2013/11/26,4.6003
2013/11/27,4.5502
2013/11/28,4.4767
2013/11/29,4.386
2013/12/2,4.4802
2013/12/3,4.4301
2013/12/4,4.4299
2013/12/5,4.4895
2013/12/6,4.5292
2013/12/9,4.5497
2013/12/10,4.6
2013/12/11,4.6197
2013/12/12,4.5698
2013/12/13,4.5298
2013/12/16,4.5713
2013/12/17,4.5888
2013/12/18,4.5897
2013/12/19,4.5998
2013/12/20,4.5901
2013/12/23,4.5848
2013/12/24,4.55
2013/12/25,4.5696
2013/12/26,4.56
2013/12/27,4.5409
2013/12/30,4.5601
2013/12/31,4.5609
2014/1/2,4.5458
2014/1/3,4.64
2014/1/6,4.6595
2014/1/7,4.6298
2014/1/8,4.5996
2014/1/9,4.5998
2014/1/10,4.6097
2014/1/13,4.6098
2014/1/14,4.6014
2014/1/15,4.5887
2014/1/16,4.5707
2014/1/17,4.5799
2014/1/20,4.5895
2014/1/21,4.5499
2014/1/22,4.5
2014/1/23,4.5099
2014/1/24,4.51
2014/1/27,4.4701
2014/1/28,4.5002
2014/1/29,4.5102
2014/1/30,4.51
2014/2/7,4.48
2014/2/10,4.4986
2014/2/11,4.4848
2014/2/12,4.4859
2014/2/13,4.478
2014/2/14,4.4856
2014/2/17,4.5098
2014/2/18,4.5287
2014/2/19,4.5452
2014/2/20,4.5371
2014/2/21,4.521
2014/2/24,4.4909
2014/2/25,4.4263
2014/2/26,4.4352
2014/2/27,4.3721
2014/2/28,4.3901
2014/3/3,4.4301
2014/3/4,4.4902
2014/3/5,4.49
2014/3/6,4.4797
2014/3/7,4.4992
2014/3/10,4.4694
2014/3/11,4.4697
2014/3/12,4.4985
2014/3/13,4.4876
2014/3/14,4.4291
2014/3/17,4.4395
2014/3/18,4.4591
2014/3/19,4.4851
2014/3/20,4.48
2014/3/21,4.49
2014/3/24,4.4901
2014/3/25,4.485
2014/3/26,4.4851
2014/3/27,4.4852
2014/3/28,4.4901
2014/3/31,4.4803
2014/4/1,4.5
2014/4/2,4.5
2014/4/3,4.5296
2014/4/4,4.5348
2014/4/8,4.5396
2014/4/9,4.5303
2014/4/10,4.5352
2014/4/11,4.4906
2014/4/14,4.4555
2014/4/15,4.4317
2014/4/16,4.4324
2014/4/17,4.3545
2014/4/18,4.312
2014/4/21,4.3325
2014/4/22,4.3259
2014/4/23,4.3511
2014/4/24,4.3617
2014/4/25,4.367
2014/4/28,4.3532
2014/4/29,4.3602
2014/4/30,4.3399
2014/5/5,4.3286
2014/5/6,4.3157
2014/5/7,4.3119
2014/5/8,4.2857
2014/5/9,4.2091
2014/5/12,4.2003
2014/5/13,4.2205
2014/5/14,4.222
2014/5/15,4.2638
2014/5/16,4.2362
2014/5/19,4.2803
2014/5/20,4.251
2014/5/21,4.2313
2014/5/22,4.2264
2014/5/23,4.2141
2014/5/26,4.1762
2014/5/27,4.1861
2014/5/28,4.1757
2014/5/29,4.1368
2014/5/30,4.1189
2014/6/3,4.1052
2014/6/4,4.05
2014/6/5,4.071
2014/6/6,4.062
2014/6/9,4.0801
2014/6/10,4.0843
2014/6/11,4.0718
2014/6/12,4.0491
2014/6/13,4.0697
2014/6/16,4.0528
2014/6/17,4.0431
2014/6/18,4.0657
2014/6/19,4.0547
2014/6/20,4.0678
2014/6/23,4.0397
2014/6/24,4.0459
2014/6/25,4.0515
2014/6/26,4.0518
2014/6/27,4.051
2014/6/30,4.0595
2014/7/1,4.0659
2014/7/2,4.091
2014/7/3,4.14
2014/7/4,4.1499
2014/7/7,4.1301
2014/7/8,4.1296
2014/7/9,4.1201
2014/7/10,4.1201
2014/7/11,4.1299
2014/7/14,4.1198
2014/7/15,4.1501
2014/7/16,4.1706
2014/7/17,4.25
2014/7/18,4.2758
2014/7/21,4.3
2014/7/22,4.2996
2014/7/23,4.27
2014/7/24,4.2901
2014/7/25,4.2597
2014/7/28,4.2701
2014/7/29,4.2701
2014/7/30,4.2649
2014/7/31,4.2797
2014/8/1,4.26
2014/8/4,4.2601
2014/8/5,4.2601
2014/8/6,4.246
2014/8/7,4.2551
2014/8/8,4.2801
2014/8/11,4.2796
2014/8/12,4.2846
2014/8/13,4.2504
2014/8/14,4.2145
2014/8/15,4.2092
2014/8/18,4.2096
2014/8/19,4.2296
2014/8/20,4.248
2014/8/21,4.2597
2014/8/22,4.2551
2014/8/25,4.2551
2014/8/26,4.24
2014/8/27,4.23
2014/8/28,4.225
2014/8/29,4.2351
2014/9/1,4.24
2014/9/2,4.2445
2014/9/3,4.2602
2014/9/4,4.2701
2014/9/5,4.2846
2014/9/9,4.2795
2014/9/10,4.2892
2014/9/11,4.2847
2014/9/12,4.2707
2014/9/15,4.255
2014/9/16,4.2599
2014/9/17,4.2
2014/9/18,4.1699
2014/9/19,4.03
2014/9/22,4.01
2014/9/23,4.0052
2014/9/24,4.045
2014/9/25,4.021
2014/9/26,4.01
2014/9/29,3.9902
2014/9/30,3.9801
2014/10/8,4
2014/10/9,4.0035
2014/10/10,4.015
2014/10/13,3.9979
2014/10/14,3.9097
2014/10/15,3.8387
2014/10/16,3.7948
2014/10/17,3.8023
2014/10/20,3.7625
2014/10/21,3.7403
2014/10/22,3.7703
2014/10/23,3.8093
2014/10/24,3.79
2014/10/27,3.78
2014/10/28,3.7429
2014/10/29,3.7219
2014/10/30,3.7605
2014/10/31,3.7601
2014/11/3,3.708
2014/11/4,3.6698
2014/11/5,3.62
2014/11/6,3.6204
2014/11/7,3.5709
2014/11/10,3.5361
2014/11/11,3.4797
2014/11/12,3.5104
2014/11/13,3.5644
2014/11/14,3.6493
2014/11/17,3.6502
2014/11/18,3.6024
2014/11/19,3.6394
2014/11/20,3.6457
2014/11/21,3.6888
2014/11/24,3.481
2014/11/25,3.4909
2014/11/26,3.5442
2014/11/27,3.5293
2014/11/28,3.5182
2014/12/1,3.4977
2014/12/2,3.5461
2014/12/3,3.6009
2014/12/4,3.6377
2014/12/5,3.7494
2014/12/8,3.7697
2014/12/9,3.823
2014/12/10,3.7747
2014/12/11,3.7371
2014/12/12,3.7343
2014/12/15,3.7699
2014/12/16,3.768
2014/12/17,3.7494
2014/12/18,3.7522
2014/12/19,3.7179
2014/12/22,3.6745
2014/12/23,3.6898
2014/12/24,3.6899
2014/12/25,3.6451
2014/12/26,3.7116
2014/12/29,3.6552
2014/12/30,3.613
2014/12/31,3.6176
2015/1/5,3.6651
2015/1/6,3.6349
2015/1/7,3.6543
2015/1/8,3.6616
2015/1/9,3.634
2015/1/12,3.63
2015/1/13,3.6076
2015/1/14,3.5849
2015/1/15,3.5191
2015/1/16,3.5032
2015/1/19,3.4761
2015/1/20,3.4573
2015/1/21,3.4684
2015/1/22,3.4508
2015/1/23,3.4416
2015/1/26,3.4342
2015/1/27,3.4261
2015/1/28,3.4409
2015/1/29,3.4467
2015/1/30,3.4707
2015/2/2,3.4682
2015/2/3,3.4407
2015/2/4,3.412
2015/2/5,3.3782
2015/2/6,3.4307
2015/2/9,3.4269
2015/2/10,3.4182
2015/2/11,3.4091
2015/2/12,3.3796
2015/2/13,3.3732
2015/2/16,3.3439
2015/2/17,3.3017
2015/2/25,3.3031
2015/2/26,3.309
2015/2/27,3.3365
2015/3/2,3.3413
2015/3/3,3.3998
2015/3/4,3.4086
2015/3/5,3.4342
2015/3/6,3.4786
2015/3/9,3.495
2015/3/10,3.4881
2015/3/11,3.4504
2015/3/12,3.4275
2015/3/13,3.4732
2015/3/16,3.4994
2015/3/17,3.5395
2015/3/18,3.5022
2015/3/19,3.5304
2015/3/20,3.495
2015/3/23,3.492
2015/3/24,3.4879
2015/3/25,3.4951
2015/3/26,3.5272
2015/3/27,3.5619
2015/3/30,3.5847
2015/3/31,3.63
2015/4/1,3.6296
2015/4/2,3.5516
2015/4/3,3.5437
2015/4/7,3.555
2015/4/8,3.6338
2015/4/9,3.6983
2015/4/10,3.6764
2015/4/13,3.6817
2015/4/14,3.645
2015/4/15,3.6117
2015/4/16,3.5708
2015/4/17,3.5642
2015/4/20,3.4881
2015/4/21,3.398
2015/4/22,3.4034
2015/4/23,3.4206
2015/4/24,3.4408
2015/4/27,3.4073
2015/4/28,3.3867
2015/4/29,3.3979
2015/4/30,3.3673
2015/5/4,3.3774
2015/5/5,3.3945
2015/5/6,3.4102
2015/5/7,3.4577
2015/5/8,3.3892
2015/5/11,3.3708
2015/5/12,3.389
2015/5/13,3.3873
2015/5/14,3.3628
2015/5/15,3.3599
2015/5/18,3.3783
2015/5/20,3.4171
2015/5/21,3.4115
2015/5/22,3.4177
2015/5/25,3.4236
2015/5/26,3.4908
2015/5/27,3.4922
2015/5/28,3.5362
2015/5/29,3.5969
2015/6/1,3.6253
2015/6/2,3.601
2015/6/3,3.6049
2015/6/4,3.5868
2015/6/5,3.5868
2015/6/8,3.5689
2015/6/9,3.5517
2015/6/10,3.5736
2015/6/11,3.6132
2015/6/12,3.6168
2015/6/15,3.6359
2015/6/16,3.6242
2015/6/17,3.6114
2015/6/18,3.5862
2015/6/19,3.5739
2015/6/23,3.6152
2015/6/24,3.5727
2015/6/25,3.6129
2015/6/26,3.5979
2015/6/29,3.5779
2015/6/30,3.6054
2015/7/1,3.6047
2015/7/2,3.6093
2015/7/3,3.5918
2015/7/6,3.518
2015/7/7,3.4572
2015/7/8,3.4095
2015/7/9,3.4419
2015/7/10,3.4783
2015/7/13,3.4901
2015/7/14,3.5378
2015/7/15,3.5454
2015/7/16,3.5293
2015/7/17,3.5148
2015/7/20,3.5123
2015/7/21,3.5239
2015/7/22,3.5314
2015/7/23,3.4954
2015/7/24,3.4671
2015/7/27,3.4718
2015/7/28,3.4423
2015/7/29,3.4488
2015/7/30,3.4234
2015/7/31,3.4505
2015/8/3,3.4721
2015/8/4,3.4559
2015/8/5,3.4549
2015/8/6,3.4749
2015/8/7,3.4615
2015/8/10,3.455
2015/8/11,3.4997
2015/8/12,3.5348
2015/8/13,3.5264
2015/8/14,3.5103
2015/8/17,3.5031
2015/8/18,3.5101
2015/8/20,3.5252
2015/8/21,3.4959
2015/8/24,3.4943
2015/8/25,3.4587
2015/8/26,3.4374
2015/8/27,3.4061
2015/8/28,3.385
2015/8/31,3.3536
2015/9/1,3.2934
2015/9/2,3.3114
2015/9/7,3.3054
2015/9/8,3.352
2015/9/9,3.3395
2015/9/10,3.3593
2015/9/11,3.3409
2015/9/14,3.3302
2015/9/16,3.3015
2015/9/17,3.3113
2015/9/18,3.3242
2015/9/21,3.3186
2015/9/22,3.3278
2015/9/23,3.3286
2015/9/24,3.3255
2015/9/25,3.3197
2015/9/28,3.2956
2015/9/29,3.265
2015/9/30,3.2475
2015/10/8,3.2363
2015/10/9,3.1963
2015/10/16,3.1009
2015/10/21,3.0347
2015/10/22,3.0568
2015/10/23,3.0331
2015/10/26,3.0206
2015/10/27,2.9845
2015/10/28,2.9832
2015/10/29,3.0305
2015/10/30,3.0418
2015/11/2,3.0533
2015/11/3,3.0659
2015/11/4,3.0812
2015/11/5,3.1356
2015/11/6,3.1195
2015/11/9,3.1424
2015/11/10,3.2206
2015/11/11,3.1776
2015/11/12,3.1531
2015/11/13,3.1285
2015/11/16,3.1305
2015/11/17,3.1398
2015/11/18,3.1416
2015/11/19,3.1546
2015/11/20,3.1439
2015/11/23,3.1304
2015/11/24,3.1359
2015/11/25,3.0945
2015/11/26,3.0573
2015/11/27,3.0646
2015/11/30,3.0557
2015/12/1,3.0423
2015/12/2,3.053
2015/12/3,3.0461
2015/12/4,3.0244
2015/12/7,3.0377
2015/12/8,3.0103
2015/12/9,3.0552
2015/12/10,3.0107
2015/12/11,2.9921
2015/12/14,3.0099
2015/12/15,3.034
2015/12/16,3.0097
2015/12/17,3.0018
2015/12/18,2.9689
2015/12/21,2.9122
2015/12/22,2.8673
2015/12/23,2.8656
2015/12/24,2.8747
2015/12/25,2.8133
2015/12/28,2.7987
2015/12/29,2.808
2015/12/30,2.8042
2015/12/31,2.8341
2016/1/4,2.8567
2016/1/5,2.8883
2016/1/6,2.8954
2016/1/7,2.8343
2016/1/8,2.8325
2016/1/11,2.8164
2016/1/12,2.7849
2016/1/13,2.7371
2016/1/14,2.7204
2016/1/15,2.7408
2016/1/18,2.7718
2016/1/19,2.7846
2016/1/20,2.8067
2016/1/21,2.7895
2016/1/22,2.7649
2016/1/25,2.8329
2016/1/26,2.8394
2016/1/27,2.8943
2016/1/28,2.8927
2016/1/29,2.8382
2016/2/1,2.8606
2016/2/2,2.837
2016/2/3,2.8471
2016/2/4,2.841
2016/2/5,2.8544
2016/2/15,2.8427
2016/2/16,2.8504
2016/2/17,2.8407
2016/2/18,2.8415
2016/2/19,2.8161
2016/2/22,2.8183
2016/2/23,2.8482
2016/2/24,2.8535
2016/2/25,2.8551
2016/2/26,2.8684
2016/2/29,2.846
2016/3/1,2.8439
2016/3/2,2.8593
2016/3/3,2.8734
2016/3/4,2.8834
2016/3/7,2.9053
2016/3/8,2.9402
2016/3/9,2.9067
2016/3/10,2.8662
2016/3/11,2.8504
2016/3/14,2.8623
2016/3/15,2.8549
2016/3/16,2.8255
2016/3/17,2.8409
2016/3/18,2.8191
2016/3/21,2.8182
2016/3/22,2.8384
2016/3/23,2.8369
2016/3/24,2.8267
2016/3/25,2.8497
2016/3/28,2.8916
2016/3/29,2.8649
2016/3/30,2.8357
2016/3/31,2.8306
2016/4/1,2.836
2016/4/5,2.8408
2016/4/6,2.8607
2016/4/7,2.885
2016/4/8,2.9097
2016/4/11,2.8937
2016/4/12,2.9022
2016/4/13,2.9098
2016/4/14,2.9258
2016/4/15,2.9126
2016/4/18,2.8989
2016/4/19,2.9026
2016/4/20,2.9297
2016/4/21,2.9277
2016/4/22,2.925
2016/4/25,2.9227
2016/4/26,2.9246
2016/4/27,2.9146
2016/4/28,2.887
2016/4/29,2.8883
2016/5/3,2.8882
2016/5/4,2.8922
2016/5/5,2.8926
2016/5/6,2.8975
2016/5/9,2.9241
2016/5/10,2.905
2016/5/11,2.9054
2016/5/12,2.905
2016/5/13,2.9032
2016/5/16,2.9176
2016/5/17,2.9303
2016/5/18,2.9486
2016/5/19,2.9525
2016/5/20,2.9446
2016/5/23,2.9374
2016/5/24,2.9436
2016/5/25,2.9341
2016/5/26,2.9368
2016/5/27,2.937
2016/5/30,2.9506
2016/5/31,2.9848
2016/6/1,2.9673
2016/6/2,2.9905
2016/6/3,3.0223
2016/6/6,3.0112
2016/6/7,3.0035
2016/6/8,3.0023
2016/6/13,3.003
2016/6/14,2.968
2016/6/15,2.9777
2016/6/16,2.9462
2016/6/17,2.9623
2016/6/20,2.9482
2016/6/21,2.9498
2016/6/22,2.9339
2016/6/23,2.9228
2016/6/24,2.9093
2016/6/27,2.8416
2016/6/28,2.8196
2016/6/29,2.852
2016/6/30,2.8555
2016/7/1,2.8128
2016/7/4,2.8122
2016/7/5,2.8366
2016/7/6,2.8365
2016/7/7,2.8094
2016/7/8,2.8005
2016/7/11,2.8185
2016/7/12,2.83
2016/7/13,2.8362
2016/7/14,2.8397
2016/7/15,2.8383
2016/7/18,2.824
2016/7/19,2.8212
2016/7/20,2.8047
2016/7/21,2.7649
2016/7/22,2.7874
2016/7/25,2.7897
2016/7/26,2.7986
2016/7/27,2.7824
2016/7/28,2.788
2016/7/29,2.7702
2016/8/1,2.7735
2016/8/2,2.7822
2016/8/3,2.7722
2016/8/4,2.772
2016/8/5,2.7626
2016/8/8,2.7489
2016/8/9,2.7349
2016/8/10,2.6927
2016/8/11,2.691
2016/8/12,2.6855
2016/8/15,2.6459
2016/8/16,2.6423
2016/8/17,2.6808
2016/8/18,2.6773
2016/8/19,2.6964
2016/8/22,2.701
2016/8/23,2.6954
2016/8/24,2.7294
2016/8/25,2.7143
2016/8/26,2.7066
2016/8/29,2.7015
2016/8/30,2.7334
2016/8/31,2.7426
2016/9/1,2.7358
2016/9/2,2.7381
2016/9/5,2.7509
2016/9/6,2.7639
2016/9/7,2.7648
2016/9/8,2.7791
2016/9/9,2.7767
2016/9/12,2.7987
2016/9/13,2.7732
2016/9/14,2.7582
2016/9/20,2.7514
2016/9/21,2.753
2016/9/22,2.7638
2016/9/23,2.7401
2016/9/26,2.7277
2016/9/27,2.7249
2016/9/28,2.7285
2016/9/29,2.7237
2016/9/30,2.7377
2016/10/10,2.7181
2016/10/11,2.7033
2016/10/12,2.6813
2016/10/13,2.7142
2016/10/14,2.7009
2016/10/17,2.6951
2016/10/18,2.6963
2016/10/19,2.6917
2016/10/20,2.6494
2016/10/21,2.6421
2016/10/24,2.6479
2016/10/25,2.6873
2016/10/26,2.7095
2016/10/27,2.7149
2016/10/28,2.7032
2016/10/31,2.7232
2016/11/1,2.7512
2016/11/2,2.7424
2016/11/3,2.7315
2016/11/4,2.7291
2016/11/7,2.7479
2016/11/8,2.7737
2016/11/9,2.7699
2016/11/10,2.7919
2016/11/11,2.7993
2016/11/14,2.846
2016/11/15,2.8648
2016/11/16,2.8646
2016/11/17,2.8805
2016/11/18,2.8992
2016/11/21,2.892
2016/11/22,2.8661
2016/11/23,2.8747
2016/11/24,2.848
2016/11/25,2.8612
2016/11/28,2.8613
2016/11/29,2.8948
2016/11/30,2.9496
2016/12/1,2.9571
2016/12/2,2.9998
2016/12/5,3.0004
2016/12/6,3.0187
2016/12/7,3.0709
2016/12/8,3.0929
2016/12/9,3.0779
2016/12/12,3.1499
2016/12/13,3.1589
2016/12/14,3.1821
2016/12/15,3.3355
2016/12/16,3.2779
2016/12/19,3.3456
2016/12/20,3.3932
2016/12/21,3.2926
2016/12/22,3.195
2016/12/23,3.1689
2016/12/26,3.1446
2016/12/27,3.1361
2016/12/28,3.1599
2016/12/29,3.0593
2016/12/30,3.0161
2017/1/3,3.1036
2017/1/4,3.1478
2017/1/5,3.2064
2017/1/6,3.2033
2017/1/9,3.1816
2017/1/10,3.1615
2017/1/11,3.2078
2017/1/12,3.1954
2017/1/13,3.1995
2017/1/16,3.2236
2017/1/17,3.2637
2017/1/18,3.267
2017/1/19,3.2543
2017/1/20,3.2346
2017/1/23,3.2406
2017/1/24,3.2745
2017/1/25,3.3383
2017/1/26,3.3447
2017/2/3,3.4076
2017/2/6,3.4659
2017/2/7,3.4716
2017/2/8,3.4532
2017/2/9,3.4054
2017/2/10,3.4257
2017/2/13,3.4114
2017/2/14,3.4334
2017/2/15,3.4311
2017/2/16,3.3913
2017/2/17,3.3532
2017/2/20,3.292
2017/2/21,3.3039
2017/2/22,3.3117
2017/2/23,3.2963
2017/2/24,3.3014
2017/2/27,3.2938
2017/2/28,3.2941
2017/3/1,3.3269
2017/3/2,3.3513
2017/3/3,3.3573
2017/3/6,3.3698
2017/3/7,3.3674
2017/3/8,3.3901
2017/3/9,3.4084
2017/3/10,3.4212
2017/3/13,3.4058
2017/3/14,3.3696
2017/3/15,3.365
2017/3/16,3.2945
2017/3/17,3.3207
2017/3/20,3.3141
2017/3/21,3.3352
2017/3/22,3.3146
2017/3/23,3.3159
2017/3/24,3.2617
2017/3/27,3.2509
2017/3/28,3.2494
2017/3/29,3.2722
2017/3/30,3.2861
2017/3/31,3.2795
2017/4/5,3.3159
2017/4/6,3.325
2017/4/7,3.2904
2017/4/10,3.3156
2017/4/11,3.326
2017/4/12,3.3257
2017/4/13,3.326
2017/4/14,3.3685
2017/4/17,3.41
2017/4/18,3.4098
2017/4/19,3.4047
2017/4/20,3.4186
2017/4/21,3.4459
2017/4/24,3.4806
2017/4/25,3.4551
2017/4/26,3.4573
2017/4/27,3.455
2017/4/28,3.4608
2017/5/2,3.4612
2017/5/3,3.5057
2017/5/4,3.5523
2017/5/5,3.5598
2017/5/8,3.6002
2017/5/9,3.6375
2017/5/10,3.6897
2017/5/11,3.6282
2017/5/12,3.6508
2017/5/15,3.6074
2017/5/16,3.6166
2017/5/17,3.6219
2017/5/18,3.5962
2017/5/19,3.6195
2017/5/22,3.6593
2017/5/23,3.6703
2017/5/24,3.6621
2017/5/25,3.6532
2017/5/26,3.6485
2017/5/31,3.6208
2017/6/1,3.6152
2017/6/2,3.6287
2017/6/5,3.6134
2017/6/6,3.6306
2017/6/7,3.6428
2017/6/8,3.6535
2017/6/9,3.629
2017/6/12,3.5856
2017/6/13,3.5643
2017/6/14,3.5523
2017/6/15,3.56
2017/6/16,3.5591
2017/6/19,3.509
2017/6/20,3.4947
2017/6/21,3.5303
2017/6/22,3.5503
2017/6/23,3.5446
2017/6/26,3.511
2017/6/27,3.4987
2017/6/28,3.5351
2017/6/29,3.5335
2017/6/30,3.5689
2017/7/3,3.5808
2017/7/4,3.6069
2017/7/5,3.5854
2017/7/6,3.5659
2017/7/7,3.5917
2017/7/10,3.5934
2017/7/11,3.5887
2017/7/12,3.5738
2017/7/13,3.5589
2017/7/14,3.5642
2017/7/17,3.5591
2017/7/18,3.5888
2017/7/19,3.5867
2017/7/20,3.5734
2017/7/21,3.585
2017/7/24,3.5774
2017/7/25,3.5941
2017/7/26,3.6173
2017/7/27,3.6019
2017/7/28,3.6008
2017/7/31,3.6229
2017/8/1,3.6376
2017/8/2,3.6306
2017/8/3,3.6226
2017/8/4,3.6248
2017/8/7,3.6581
2017/8/8,3.6557
2017/8/9,3.6549
2017/8/10,3.6449
2017/8/11,3.6174
2017/8/14,3.595
2017/8/15,3.5775
2017/8/16,3.5949
2017/8/17,3.6
2017/8/18,3.59
2017/8/21,3.6151
2017/8/22,3.6148
2017/8/23,3.6155
2017/8/24,3.6253
2017/8/25,3.6288
